id,time_stamp,created_at,author,favourite_count,re_tweeet_count,text,original_tweet_id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,iso_language_code,source,user_id,conversation_id,stake_holder,
		"167043","2014-02-17 15:14:27.078","2014-02-17","1DSlovakia_","14","4","#NEW #HQ | Harry at the Burberry show - 17.02.2014 (58) http://t.co/o99WiaLZbr","435429966839152640","","-1","-1","en","Web","552907561","167043","f",
		"166862","2014-02-17 15:13:40.337","2014-02-17","1DLONDEN_","1","1","#NEW #HQ | Harry at the Burberry show - 17.02.2014 (56) http://t.co/KIn1VkvdDF (via @1DSlovakia_ )","435430366153687043","","-1","-1","en","Web","419091550","166862","f",
		"166901","2014-02-17 15:13:49.99","2014-02-17","WW1DAlerts","16","10","NEW: Harry at the Burberry Fashion Show today! (17/02/2014) #49 http://t.co/eqvHJGbCiV","435430859936522242","","-1","-1","en","Twitter for iPad","1258899176","166901","f",
		"166910","2014-02-17 15:13:52.921","2014-02-17","CaliTracking1D","1","1","#NEW | Harry at the Burberry show - 17.02.2014 (52) http://t.co/FSfMzVM9iJ","435431498683260928","","-1","-1","en","Twitter for iPhone","625811981","166910","f",
		"166921","2014-02-17 15:14:04.845","2014-02-17","1DSlovakia_","18","15","#NEW | Harry at the Burberry show - 17.02.2014 (63) http://t.co/HSuk8MQcOi","435430475704696832","","-1","-1","en","Web","552907561","166921","f",
		"166991","2014-02-17 15:14:16.173","2014-02-17","Navigating1DD","3","2","#NEW | Harry at the Burberry show - 17.02.2014 (41) http://t.co/ZePt83W6V9 (Via:@1DSlovakia_)","435431444509634560","","-1","-1","sk","<a href="http://wordstigram.com/" rel="nofollow">SocialConnect-00114353665</a>","611286976","166991","f",
		"167067","2014-02-17 15:14:38.009","2014-02-17","1DSlovakia_","29","14","#NEW #HQ | Harry at the Burberry show - 17.02.2014 (57) http://t.co/6oSiVNXEqe","435429849121837056","","-1","-1","en","Web","552907561","167067","f",
		"167102","2014-02-17 15:14:45.158","2014-02-17","WW1DAlerts","14","12","NEW: Harry at the Burberry Fashion Show today! (17/02/2014) #50 http://t.co/J1r1srSyR2","435431078979833856","","-1","-1","en","Twitter for iPad","1258899176","167102","f",
		"167128","2014-02-17 15:14:50.197","2014-02-17","CaraFact","9","5","Cara backstage at Burberry fashion show. #3 http://t.co/RmAEhQ9BVr","435430128072810497","","-1","-1","en","Twitter for iPhone","550139430","167128","f",
		"167153","2014-02-17 15:14:53.449","2014-02-17","WW1DAlerts","15","11","NEW: Harry at the Burberry Fashion Show today! (17/02/2014) #51 http://t.co/k2f73E9cA4","435431229463093248","","-1","-1","en","Twitter for iPad","1258899176","167153","f",
		"167187","2014-02-17 15:14:57.885","2014-02-17","MarGarciablog","4","3","Cara Delevingne desfilando para Burberry. http://t.co/iMX0jrmApY","435420118550855680","","-1","-1","pt","Twitter for Android","37041449","167187","f",
		"167162","2014-02-17 15:14:53.79","2014-02-17","WW1DAlerts","4","6","NEW: Harry at the Burberry Fashion Show today! (17/02/2014) #55 http://t.co/B1TeI1elh7","435431880305815552","","-1","-1","en","Twitter for iPad","1258899176","167162","f",
		"167171","2014-02-17 15:14:55.302","2014-02-17","esmoquinroom","5","3","Momento orgullo de país: @Burberry es TT en España.","435429344421220352","","-1","-1","es","Web","32346324","167171","f",
		"167240","2014-02-17 15:16:43.641","2014-02-17","WW1DAlerts","4","3","NEW: Harry at the Burberry Fashion Show today! (17/02/2014) #61 http://t.co/C85sp6kCpu","435432501591695360","","-1","-1","en","Twitter for iPad","1258899176","167240","f",
		"169729","2014-02-17 15:34:08.798","2014-02-17","1D_WorldInfo","2","5","Harry at the burberry show #55 http://t.co/crVCUrq9Pw","435436212606627841","","-1","-1","en","Echofon - http://www.echofon.com/","740283324","169729","f",
		"167254","2014-02-17 15:16:45.208","2014-02-17","LatestAbout1D","47","25","Harry at the Burberry fashion show #2 http://t.co/WE7albzkLl","435416441480052736","","-1","-1","en","Twitter for iPhone","718959373","167254","f",
		"167299","2014-02-17 15:16:58.445","2014-02-17","1DVanctyUpdates","1","1","NEW Harry at Burberry Fashion Show today! #8 http://t.co/aFXcWZk8J6","435432572261502976","","-1","-1","en","Twitter for iPhone","365709922","167299","f",
		"167334","2014-02-17 15:17:07.558","2014-02-17","1DSuperReport","4","3","#NEW Harry (and Tinie Tempah) at Burberry Fashion show today #16 http://t.co/X2j1bJbmDb","435430051220578304","","-1","-1","en","Twitter for iPhone","1255162628","167334","f",
		"167371","2014-02-17 15:17:11.517","2014-02-17","Bagaholicboy","6","11","Bagaholicboy now wants a @Burberry poncho shawl personalised with his own initials. http://t.co/26AItaHAFe http://t.co/TVcNiRSkRK","435418880677117952","","-1","-1","en","Web","18932104","167371","f",
		"167390","2014-02-17 15:17:14.785","2014-02-17","1DLittleSecret","23","10","#NEW Harry at the front row at Burberry Fashion Show #1 http://t.co/fOT4y93HuU","435428593045225473","","-1","-1","en","Twitter for iPhone","990434610","167390","f",
		"167416","2014-02-17 15:17:25.538","2014-02-17","_NewsAbout1D_","7","4","#NEW #HQ | Harry at the Burberry show - 17.02.2014 (49) http://t.co/7ez7P3cjeG (via @1DSlovakia_ )","435429687624355842","","-1","-1","en","Web","1032583464","167416","f",
		"167431","2014-02-17 15:17:26.242","2014-02-17","chenloves1d","127","105","harry at burberry fashion shows through the years http://t.co/UZWrQkgEOV","435428875582320640","","-1","-1","en","Twitter for iPhone","1496275866","167431","f",
		"167445","2014-02-17 15:17:34.366","2014-02-17","1Dfau_au","0","1","HQ of Harry today at Burberry Fashion Show 17/2/14 #36 http://t.co/nPhNpn2Oex","435432506364399618","","-1","-1","en","Twitter for iPhone","869366660","167445","f",
		"167467","2014-02-17 15:17:36.027","2014-02-17","Grazia_Live","6","3","Caption this! Bradley Cooper sweet talks Anna Wintour @Burberry: http://t.co/BfHHSZyZey #Burberry #Grazia360 #LFW http://t.co/Ucxkaz1a09","435431930536787970","","-1","-1","en","Web","17133807","167467","f",
		"167525","2014-02-17 15:17:56.178","2014-02-17","WeAreFriends1D","0","1","#NEW | Harry with @cherylslovato at the Burberry show - 17.02.2014 #15 http://t.co/aMvwW64BWg","435431884172976129","","-1","-1","en","Web","603386290","167525","f",
		"168888","2014-02-17 15:28:50.567","2014-02-17","WW1DAlerts","16","11","NEW: Harry at the Burberry Fashion Show today! (17/02/2014) #71 http://t.co/x6h40BDSUI","435435331907645440","","-1","-1","en","Twitter for iPad","1258899176","168888","f",
		"168897","2014-02-17 15:31:55.671","2014-02-17","Jamiebower","86","52","Fuck me @matilda_lowther fucking killed it just now @Burberry x","435436260870852609","","-1","-1","en","Echofon - http://www.echofon.com/","21211181","168897","f",
		"168917","2014-02-17 15:31:57.507","2014-02-17","stylescuthbert","0","1","“@xxchloecuthbert: It's so hard being a harry girl😁” 😩😩","435436011532075008","xxchloecuthbert","435435752210841600","100339709","en","Twitter for iPhone","405455975","168914","f",
		"168921","2014-02-17 15:31:57.52","2014-02-17","xxchloecuthbert","0","1","@stylescuthbert he's so perfect i😳","435436153706401792","stylescuthbert","435436011532075008","405455975","en","Twitter for iPad","100339709","168914","f",
		"168929","2014-02-17 15:31:58.892","2014-02-17","Welove1Dtalk","1","1","Harry at Burberry A/W LFW show http://t.co/ydeQuF8VxA","435433785006759936","","-1","-1","en","Twitter for iPhone","610324325","168929","f",
		"168933","2014-02-17 15:31:58.903","2014-02-17","1Dupdategirls","10","2","“@Welove1Dtalk: Harry at Burberry A/W LFW show http://t.co/qKjJyYN5O9” why is he looking so gorgeous","435436078741192704","Welove1Dtalk","435433785006759936","610324325","en","Twitter for iPhone","477919735","168929","f",
		"168944","2014-02-17 15:31:59.687","2014-02-17","1DSlovakia_","28","16","#NEW | Harry at the Burberry show - 17.02.2014 (21) via @eyebrow_cara http://t.co/ZlWisUJger","435415935407509505","","-1","-1","sk","Web","552907561","168944","f",
		"168982","2014-02-17 15:32:07.888","2014-02-17","1DUpdatesARG_","2","1","#NEW Harry at the Burberry Fashion Show in London today #28 http://t.co/sBYFpfUM3x","435436168243466240","","-1","-1","en","Web","595801802","168982","f",
		"168999","2014-02-17 15:32:10.032","2014-02-17","all1Dfacts","2","1","Harry hoy en el Burberry show #17 http://t.co/4Znvri5oJy","435436383050928129","","-1","-1","es","Twitter for iPhone","299150034","168999","f",
		"169075","2014-02-17 15:32:21.794","2014-02-17","Burberry","254","146","British actress Gabriella Wilde wearing #Burberry Make-up to attend the Prorsum S/S14 show in London #LFW http://t.co/ORYDhLm74X","380256341576921088","","-1","-1","en","<a href="http://www.socialflow.com" rel="nofollow">SocialFlow</a>","47459700","169075","f",
		"169163","2014-02-17 15:32:41.233","2014-02-17","1DSlovakia_","29","20","#NEW | Harry at the Burberry show - 17.02.2014 (39) http://t.co/pxR67MYfbT","435425983357665280","","-1","-1","en","Web","552907561","169163","f",
		"169276","2014-02-17 15:32:57.048","2014-02-17","1DSlovakia_","39","37","#NEW #HQ | Harry at the Burberry show - 17.02.2014 (43) http://t.co/invspoabNN","435427136510234625","","-1","-1","en","Web","552907561","169276","f",
		"169340","2014-02-17 15:33:04.022","2014-02-17","Jamiebower","714","372","En route to the @Burberry show and yes it is being streamed live over on http://t.co/5cATwD0Lpp. X","435396352525467648","","-1","-1","en","Echofon - http://www.echofon.com/","21211181","169340","f",
		"169376","2014-02-17 15:33:06.725","2014-02-17","1D_FanUpdates","203","115","Harry just now at the Burberry show! http://t.co/QwdVuDAMaQ","435415530900836352","","-1","-1","en","Twitter for iPhone","375105733","169376","f",
		"169052","2014-02-17 15:32:18.891","2014-02-17","Burberry","48","59","The #Burberry Womenswear A/W14 show is live on Twitter - watch it now #LFW http://t.co/3dQizAKtUg","435413688884158464","","-1","-1","en","<a href="http://www.socialflow.com" rel="nofollow">SocialFlow</a>","47459700","169052","f",
		"169062","2014-02-17 15:32:21.527","2014-02-17","1DSlovakia_","47","46","#NEW #HQ | Harry at the Burberry show - 17.02.2014 (29) http://t.co/apVLdN13Dv","435417853085224960","","-1","-1","sk","Web","552907561","169062","f",
		"169097","2014-02-17 15:32:28.79","2014-02-17","1DUpdatesARG_","12","10","#NEW Harry at the Burberry Fashion Show in London today #12 http://t.co/gtRhWHSPEw","435435145810567168","","-1","-1","en","Web","595801802","169097","f",
		"169108","2014-02-17 15:32:29.434","2014-02-17","1DSlovakia_","83","80","#NEW | Harry at the Burberry show - 17.02.2014 (32) http://t.co/FLTOEnZqnF","435418147206606848","","-1","-1","en","Web","552907561","169108","f",
		"169147","2014-02-17 15:32:37.961","2014-02-17","1DLarryNews","34","44","Harry at the Burberry show today #26 http://t.co/zNADRNTEkb","435434437342265344","","-1","-1","en","Twitter for Android","1618496964","169147","f",
		"169213","2014-02-17 15:32:48.28","2014-02-17","NETAPORTER","20","8","It's a @SukiWaterhouse selfie backstage at @Burberry! #LFW http://t.co/SluAPoMTHg","435432828617383936","","-1","-1","en","Twitter for iPhone","19390810","169213","f",
		"169238","2014-02-17 15:32:51.143","2014-02-17","1DJournal_fr","2","2","Harry au défilé Burberry à Londres aujourd'hui.  #22 http://t.co/c7QHvTKvvX","435436426076102656","","-1","-1","fr","Twitter for iPhone","993428546","169238","f",
		"169300","2014-02-17 15:32:59.543","2014-02-17","Jamiebower","12","12","Oh what this? Just @matilda_lowther opening the entire @Burberry show. Yes dude. X http://t.co/HFVVIfvQd6","435436661359783936","","-1","-1","en","Echofon - http://www.echofon.com/","21211181","169300","f",
		"169318","2014-02-17 15:33:02.703","2014-02-17","1Dfau_au","6","6","Harry sitting front row over the past three years at the Burberry show for LFW (via mr-styles/tumblr) http://t.co/QVqSl3QMlZ","435434366236250114","","-1","-1","en","Twitter for iPhone","869366660","169318","f",
		"169322","2014-02-17 15:33:02.715","2014-02-17","1DMofosUpdates","59","52","Harry sitting front row over the past three years at Burberry OMG http://t.co/scnABwggKr 
(via @1Dfau_au)","435435099904278528","1Dfau_au","435434366236250114","869366660","en","Twitter for iPhone","586129497","169318","f",
		"169705","2014-02-17 15:33:57.778","2014-02-17","1DLarryNews","41","27","Harry at the Burberry show today #25 http://t.co/4XoGbmuCFu","435434350864134145","","-1","-1","en","Twitter for Android","1618496964","169705","f",
		"169762","2014-02-17 15:34:17.142","2014-02-17","1DSlovakia_","50","27","#NEW | Harry at the Burberry show - 17.02.2014 (61) http://t.co/olgPmkbBsq","435430316048543744","","-1","-1","en","Web","552907561","169762","f",
		"169810","2014-02-17 15:34:21.961","2014-02-17","_NewsAbout1D_","2","1","#NEW | Harry at the Burberry show - 17.02.2014 (62) http://t.co/WJhQfmWt6h (via @1DSlovakia_ )","435433966183522306","","-1","-1","en","Web","1032583464","169810","f",
		"169816","2014-02-17 15:34:21.978","2014-02-17","1Dupdategirls","8","5","“@_NewsAbout1D_: #NEW | Harry at the Burberry show - 17.02.2014 (62) http://t.co/9vfRfbX8Wa (via @1DSlovakia_ )” 😭","435436409168461824","_NewsAbout1D_","435433966183522306","1032583464","en","Twitter for iPhone","477919735","169810","f",
		"169900","2014-02-17 15:34:52.554","2014-02-17","TanyaBurr","981","94","Wearing my beautiful @burberry Petal http://t.co/DnlJXm4nAe","435415736354607104","","-1","-1","en","Twitter for iPhone","23465218","169900","f",
		"169411","2014-02-17 15:33:12.216","2014-02-17","1DSlovakia_","25","19","#NEW #HQ | Harry at the Burberry show - 17.02.2014 (47) http://t.co/LWHL9iXKMq","435427768914808832","","-1","-1","en","Web","552907561","169411","f",
		"169424","2014-02-17 15:33:12.527","2014-02-17","Burberry","44","20","British models @SukiWaterhouse and Edie Campbell backstage at the #Burberry Prorsum show #LFW http://t.co/R6DnAN6QFs","435435796787912704","","-1","-1","en","Twitter for iPhone","47459700","169424","f",
		"169441","2014-02-17 15:33:17.101","2014-02-17","1DSlovakia_","73","49","#NEW #HQ | Harry at the Burberry show - 17.02.2014 (48) http://t.co/gskOarmf3j","435427920396316672","","-1","-1","en","Web","552907561","169441","f",
		"169512","2014-02-17 15:33:29.05","2014-02-17","1DSlovakia_","43","32","#NEW #HQ | Harry at the Burberry show - 17.02.2014 (54) http://t.co/6PUlkERrx2","435429185939464192","","-1","-1","en","Web","552907561","169512","f",
		"169578","2014-02-17 15:33:37.523","2014-02-17","1DLocated","4","1","Harry at the Burberry show today! #4 http://t.co/QmDbkevhX2","435436632985329664","","-1","-1","en","Twitter for iPhone","574231860","169578","f",
		"169459","2014-02-17 15:33:18.319","2014-02-17","I_sam_6","0","1","@Burberry @AnjelSmilee ءءءءءءء مزززززز","435436264155013120","Burberry","435418822003421184","47459700","ar","Twitter for iPhone","1689491922","75054","f",
		"169547","2014-02-17 15:33:32.94","2014-02-17","1DSlovakia_","26","15","#NEW #HQ | Harry at the Burberry show - 17.02.2014 (55) http://t.co/QZf24POkHl","435429427753652224","","-1","-1","vi","Web","552907561","169547","f",
		"169645","2014-02-17 15:33:44.851","2014-02-17","1DSlovakia_","35","22","#NEW #HQ | Harry at the Burberry show - 17.02.2014 (56) http://t.co/6RmNNVMLWm","435429712664358912","","-1","-1","en","Web","552907561","169645","f",
		"169658","2014-02-17 15:33:45.523","2014-02-17","narryIujah","5","3","But he wasn't wearing a bandana to the Burberry fashion show this is so surprising","435436511048531969","","-1","-1","en","Twitter for iPhone","1036033141","169658","f",
		"169695","2014-02-17 15:33:57.079","2014-02-17","1Dupdategirls","37","21","Harry at the Burberry show today! http://t.co/7FvA56zkrA","435435544294612992","","-1","-1","en","Twitter for iPhone","477919735","169695","f",
		"169743","2014-02-17 15:34:11.549","2014-02-17","1DSlovakia_","29","8","#NEW #HQ | Harry at the Burberry show - 17.02.2014 (60) http://t.co/T2wg8ziMea","435430239313752064","","-1","-1","en","Web","552907561","169743","f",
		"169671","2014-02-17 15:33:47.346","2014-02-17","empinarry","0","1","je me remet pas des photos d'Harry","435435671566565376","","-1","-1","fr","Web","485009925","169671","f",
		"169831","2014-02-17 15:34:22.288","2014-02-17","1DSlovakia_","45","31","#NEW | Harry at the Burberry show - 17.02.2014 (62) http://t.co/WvRfkcDeG8","435430397342523392","","-1","-1","en","Web","552907561","169831","f",
		"169881","2014-02-17 15:34:50.468","2014-02-17","1DJournal_fr","3","5","Harry au défilé Burberry à Londres aujourd'hui.  #18 http://t.co/W98bUMUAFt","435436125164150784","","-1","-1","fr","Twitter for iPhone","993428546","169881","f",
		"169940","2014-02-17 15:35:05.866","2014-02-17","companyfashteam","9","15","Bradley Cooper, Anna Wintour and Harry styles what a FROW @Burberry","435415478824357888","","-1","-1","en","Twitter for iPhone","190986272","169940","f",
		"169949","2014-02-17 15:35:06.513","2014-02-17","louminousharry","1","2","FUCK YOU HARRY EDWARD STYLES http://t.co/gAK4nn7TUt","435432862507368448","","-1","-1","en","Twitter for BlackBerry","1477393831","169949","f",
		"169986","2014-02-17 15:35:17.657","2014-02-17","ZoeMunkley","0","1","http://t.co/y9ogkBFdHD","435436628791005184","","-1","-1","und","Twitter for iPhone","868258488","169986","f",
		"170027","2014-02-17 15:35:24.793","2014-02-17","1DLocated","10","4","Harry at the Burberry show today! #5 http://t.co/GuN33K9GaO","435436675859496960","","-1","-1","en","Twitter for iPhone","574231860","170027","f",
		"170036","2014-02-17 15:35:25.111","2014-02-17","iLarryNews","10","4","Harry at the Burberry show today. Hes trying to kill us with that outfit. http://t.co/AYf1OpLRo5","435435188534149120","","-1","-1","en","Twitter for iPhone","635652525","170036","f",
		"170086","2014-02-17 15:35:39.312","2014-02-17","WW1DAlerts","26","16","NEW: Harry at the Burberry Fashion Show today! (17/02/2014) #58 http://t.co/GoKZ00C1uM","435432203850223616","","-1","-1","en","Twitter for iPad","1258899176","170086","f",
		"170147","2014-02-17 15:35:59.386","2014-02-17","1DUpdatesARG_","9","4","#NEW Harry at the Burberry Fashion Show in London today #17 http://t.co/2A0JROrz6C","435435534693826560","","-1","-1","en","Web","595801802","170147","f",
		"170158","2014-02-17 15:36:01.55","2014-02-17","tompeterodell","318","105","hey I'm in Germany http://t.co/r8WnOfMYL0","435435674574278656","","-1","-1","en","Twitter for iPhone","113078447","170158","f",
		"170190","2014-02-17 15:36:09.67","2014-02-17","Burberry","447","244","#Burberry invites you to watch the A/W14 show live on Twitter - today at 2pm London time #LFW http://t.co/kTSUEb2N8r","435337875371335680","","-1","-1","en","<a href="http://www.socialflow.com" rel="nofollow">SocialFlow</a>","47459700","170190","f",
		"170289","2014-02-17 15:36:37.33","2014-02-17","Comenta1D","6","18","#1DNews Harry hoje no desfile da Burberry em Londres. http://t.co/KzelT4vNP4","435431252007469058","","-1","-1","pt","Web","1295220229","170289","f",
		"170242","2014-02-17 15:36:21.071","2014-02-17","1DSlovakia_","67","48","#NEW | Harry at the Burberry show - 17.02.2014 (52) http://t.co/BWaEuTQbuS","435428847769485312","","-1","-1","en","Web","552907561","170242","f",
		"170276","2014-02-17 15:36:36.266","2014-02-17","LatestAbout1D","56","61","NEW HQ PIC: Harry at the Burberry Fashion show #16 http://t.co/53pPhEZGLA","435418740365479936","","-1","-1","en","Twitter for iPhone","718959373","170276","f",
		"170317","2014-02-17 15:36:45.591","2014-02-17","1DWWGossip","6","4","NEW | Harry at the Burberry show - 17.02.2014 http://t.co/rKeFS6pxoe","435432252747829248","","-1","-1","en","Twitter for Android","523842641","170317","f",
		"170326","2014-02-17 15:36:48.832","2014-02-17","1DUpdatesARG_","7","6","#NEW Harry at the Burberry Fashion Show in London today #3 http://t.co/AQsBoTZEVk","435434758793728000","","-1","-1","en","Web","595801802","170326","f",
		"170337","2014-02-17 15:36:50.913","2014-02-17","1DJournal_fr","4","7","Harry au défilé Burberry à Londres aujourd'hui.  #23 http://t.co/kvvFfNMIbx","435436521429422081","","-1","-1","fr","Twitter for iPhone","993428546","170337","f",
		"170346","2014-02-17 15:36:51.329","2014-02-17","1DPaparazzis","19","8","Harry at the Burberry show at London Fashion week 2/17 #2 http://t.co/kC77NPkAkn","435430871932219393","","-1","-1","en","Web","557389728","170346","f",
		"170355","2014-02-17 15:36:54.846","2014-02-17","1DUpdatesARG_","12","13","#NEW Harry at the Burberry Fashion Show in London today #10 http://t.co/RNZkQhDP4r","435435052176924672","","-1","-1","en","Web","595801802","170355","f",
		"170385","2014-02-17 15:37:03.087","2014-02-17","1Dupdategirls","21","8","“@1DVanctyUpdates: NEW Harry at Burberry Fashion Show today! #16 http://t.co/hfyJCTdG0Z”","435435809051664384","1DVanctyUpdates","435433645550358529","365709922","en","Twitter for iPhone","477919735","170381","f",
		"170381","2014-02-17 15:37:03.074","2014-02-17","1DVanctyUpdates","8","6","NEW Harry at Burberry Fashion Show today! #16 http://t.co/MVhOptLhI0","435433645550358529","","-1","-1","en","Twitter for iPhone","365709922","170381","f",
		"170416","2014-02-17 15:37:12.728","2014-02-17","1DJournal_fr","2","2","Harry au défilé Burberry à Londres aujourd'hui.  #19 http://t.co/wTrCJK3wy2","435436214792241152","","-1","-1","fr","Twitter for iPhone","993428546","170416","f",
		"170434","2014-02-17 15:37:19.427","2014-02-17","1DJournal_fr","6","8","Harry au défilé Burberry à Londres aujourd'hui.  #17 Oh mon dieu. http://t.co/n1jL1vseSD","435436032402944000","","-1","-1","fr","Twitter for iPhone","993428546","170434","f",
		"170452","2014-02-17 15:37:22.558","2014-02-17","FinnHarries","16142","3652","Heading to the BAFTAs with @Jacksgap and my father. Thanks to @Burberry for the lovely tux! http://t.co/RfXM4boHQt","435105430868856832","","-1","-1","en","Twitter for iPhone","313525912","170452","f",
		"170514","2014-02-17 15:37:23.084","2014-02-17","CARAUPDATE","5","8","Cara walking the Burberry show 2014 #2 http://t.co/bisBysrtU7","435435605460525056","","-1","-1","en","Twitter for iPhone","1606959367","170514","f",
		"170550","2014-02-17 15:37:26.972","2014-02-17","Burberry","336","302",".@CaraDelevingne leading the #Burberry models down the runway #LFW http://t.co/MIn9Pv1s6u","435434122719162369","","-1","-1","en","Web","47459700","170550","f",
		"170562","2014-02-17 15:37:28.598","2014-02-17","1DSlovakia_","69","64","#NEW | Harry at the Burberry show - 17.02.2014 (1) http://t.co/CnViNZRTrH","435412493528088576","","-1","-1","en","Web","552907561","170562","f",
		"170587","2014-02-17 15:37:40.115","2014-02-17","seasonniall","95","112","HARRY MODELING AT THE BURBERRY SHOW JUST NOW http://t.co/PfrcJi93lf","435416115267649537","","-1","-1","en","Web","1082686526","170587","f",
		"170636","2014-02-17 15:38:13.494","2014-02-17","KIKITkiran","4","4","HIGH FASHION... @DonnaGrantis @idanielsenbass and @HannahFordDrums of @3RDEYEGIRL attend the AW14 @Burberry show #LondonFashionWeek","435435296852041728","","-1","-1","en","Mobile Web","164114229","170636","f",
		"170706","2014-02-17 15:38:16.199","2014-02-17","WW1DAlerts","73","80","NEW: Harry at the Burberry Fashion Show today! (17/02/2014) #65 http://t.co/4yQ8f9VohJ","435433385196924929","","-1","-1","en","Twitter for iPad","1258899176","170706","f",
		"170717","2014-02-17 15:38:16.773","2014-02-17","1Dupdategirls","27","11","Harry today at the Burberry show via @AllBoysUpdates http://t.co/O78NcjUqOC","435435684665368577","","-1","-1","en","Twitter for iPhone","477919735","170717","f",
		"170765","2014-02-17 15:38:26.946","2014-02-17","1DUpdatesARG_","10","5","#NEW Harry at the Burberry Fashion Show in London today #19 http://t.co/HSK7qIwgEf","435435663215714305","","-1","-1","en","Web","595801802","170765","f",
		"170804","2014-02-17 15:38:37.85","2014-02-17","Narrysmile69","3","9","Burberry Prorsum A/W 2014 http://t.co/3HO1xZ8XmB","435435040692916224","","-1","-1","et","Web","260840449","170804","f",
		"170849","2014-02-17 15:39:06.381","2014-02-17","_NewsAbout1D_","2","1","E! News interviewed Harry at the Burberry show today  so they should have a interview up sometime 
(Via @WW1DReport )","435437967872909312","","-1","-1","en","Twitter for Android","1032583464","170849","f",
		"170858","2014-02-17 15:39:06.771","2014-02-17","Jamiebower","808","387","Getting Pumped for @Burberry show. I think its streaming live. x","435392206027780098","","-1","-1","en","Web","21211181","170858","f",
		"170873","2014-02-17 15:39:09.944","2014-02-17","1DinTooDeep","0","2","Harry at the Burberry show today #43 http://t.co/lRUh6gBhRD","435437831973261312","","-1","-1","en","Twitter for Android","358366777","170873","f",
		"170882","2014-02-17 15:39:12.815","2014-02-17","WW1DAlerts","36","28","NEW: Harry at the Burberry Fashion Show today! (17/02/2014) #70 http://t.co/fGCijwSRVF","435434580238020608","","-1","-1","en","Twitter for iPad","1258899176","170882","f",
		"170891","2014-02-17 15:39:21.715","2014-02-17","Troghts_s","0","2","@elya_sergeeva01 
@_CARRROT_ 
@Vera_Lisichenko 
@Boo_Bear__69 
Реееебяяяят, как вы там?!
Как дела у вас?

Ну хоть вы то не пропадайте!","435397576188125184","elya_sergeeva01","-1","930266738","ru","Web","2169751934","170891","f",
		"170898","2014-02-17 15:39:21.75","2014-02-17","Vera_Lisichenko","0","1","@Troghts_s  все нормально***","435434350356611073","Troghts_s","435397576188125184","2169751934","ru","Web","1681348429","170891","f",
		"170906","2014-02-17 15:39:21.783","2014-02-17","Vera_Lisichenko","0","1","@Troghts_s привет. я тут потеря 
и только щас фотки смотрю","435435987561238528","Troghts_s","435434924254822400","2169751934","ru","Web","1681348429","170891","f",
		"170923","2014-02-17 15:39:30.071","2014-02-17","LipsSoFacto","7","2","Start referring to your brows as 'handsome'. #lfw #microtrend 🙈","435399858426765312","","-1","-1","en","Twitter for iPhone","300335647","170923","f",
		"170962","2014-02-17 15:39:49.103","2014-02-17","1DinTooDeep","3","1","Harry at the Burberry show today #39 http://t.co/tfv6RasENW","435436217380143104","","-1","-1","en","Twitter for Android","358366777","170962","f",
		"170971","2014-02-17 15:39:53.3","2014-02-17","iLarryNews","10","14","Harry at Burberry shows. 2012-2014. http://t.co/j7oXQcoTWL","435436293418651648","","-1","-1","en","Twitter for iPhone","635652525","170971","f",
		"170980","2014-02-17 15:39:55.431","2014-02-17","WW1DAlerts","42","33","NEW: Harry at the Burberry Fashion Show today! (17/02/2014) #72 http://t.co/BDW06ccQ7e","435435720056918016","","-1","-1","en","Twitter for iPad","1258899176","170980","f",
		"170989","2014-02-17 15:39:57.66","2014-02-17","CatSarsfield","0","1","So haps to see @rhodesmusic open the @Burberry show - this kid's going to explode after this. Thank god for Christopher Bailey #LFW #music","435429289081589760","","-1","-1","en","Web","27880512","170989","f",
		"171002","2014-02-17 15:39:58.396","2014-02-17","1DJournal_fr","2","4","Harry au défilé Burberry à Londres aujourd'hui.  #13 http://t.co/E8VEBig8rE","435435666231816192","","-1","-1","fr","Twitter for iPhone","993428546","171002","f",
		"171038","2014-02-17 15:40:10.458","2014-02-17","WW1DAlerts","25","10","NEW: Harry at the Burberry Fashion Show today! (17/02/2014) #75 http://t.co/LlDJavtatj","435437318166437888","","-1","-1","en","Twitter for iPad","1258899176","171038","f",
		"171056","2014-02-17 15:40:11.761","2014-02-17","BritishVogue","9","3","A London cityscape sets the scene at @Burberry  http://t.co/GaHjg07ZZu","435414442386264064","","-1","-1","en","Web","27844479","171056","f",
		"171067","2014-02-17 15:40:18.911","2014-02-17","WW1DAlerts","43","34","NEW: Harry at the Burberry Fashion Show today! (17/02/2014) #63 http://t.co/Rs1KI8vov6","435433074373840898","","-1","-1","en","Twitter for iPad","1258899176","171067","f",
		"171095","2014-02-17 15:40:27.841","2014-02-17","LatestAbout1D","3","2","NEW HQ PIC: Harry at the Burberry Fashion show #40 http://t.co/LWfT4Sjfqr","435438489048719360","","-1","-1","en","iOS","718959373","171095","f",
		"171893","2014-02-17 15:43:52.356","2014-02-17","WW1DAlerts","44","41","NEW: Harry at the Burberry Fashion Show today! (17/02/2014) #43 http://t.co/mpDTWKxb4z","435428484412743680","","-1","-1","en","Twitter for iPad","1258899176","171893","f",
