id,time_stamp,created_at,author,favourite_count,re_tweeet_count,text,original_tweet_id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,iso_language_code,source,user_id,conversation_id,stake_holder,
		"195881","2014-02-19 02:48:00.897","2014-02-19","relate","117","144","me waking up: i can't wait to go to sleep tonight","435957113073180673","","-1","-1","en","<a href="http://bufferapp.com" rel="nofollow">Buffer</a>","623584562","195881","f",
		"195945","2014-02-19 02:54:08.433","2014-02-11","MileyCyrus","21090","9653","yummmm 🌸🌺💐🎎🌸🌺💐 #tryintofeellikeimonthebeachinthesnow http://t.co/E53LVZrdZS","433115789021831168","","-1","-1","en","Twitter for iPhone","268414482","195945","f",
		"196602","2014-02-19 03:25:08.562","2014-02-18","Adri_AA_","101","180","No cambio por nadie, pero si mejoro por quien lo merece.","435856130359967744","","-1","-1","es","Twitter for Mac","929931938","196602","f",
		"197002","2014-02-19 03:42:33.205","2014-02-18","CabronaYCelosa","132","341","Los mejores escalofríos no los produce el frío.","435871972028071937","","-1","-1","es","TweetDeck","1546720921","197002","f",
		"196920","2014-02-19 03:38:52.476","2014-02-17","selenagomez","9223","8035","Extra whip cream please! Dessert before dinner. Duh. http://t.co/Cf1QGXfL1n","435522152541196288","","-1","-1","en","<a href="http://instagram.com" rel="nofollow">Instagram</a>","23375688","196920","f",
		"197090","2014-02-19 03:51:38.266","2014-02-18","FoodPornTBH","139","140","Chocolate Chip Pancakes http://t.co/cxuGb0MUoX","435921421773328384","","-1","-1","en","Twitter for iPhone","1918431936","197090","f",
		"197193","2014-02-19 03:59:36.933","2014-02-19","realDonaldTrump","96","140","I wonder how much money dumb @BuzzFeed and even dumber Ben Smith loooose each year? They have zero credibility - totally irrelevant and sad!","435959464379056129","","-1","-1","en","Twitter for Android","25073877","197193","f",
		"197545","2014-02-19 04:30:12.839","2014-02-18","MarkKeeble_","193","145","People who have a gym in their house but don't use it... Like, do you realise how lucky you are ✋","435868296630394880","","-1","-1","en","Web","331313724","197545","f",
		"198003","2014-02-19 05:06:17.145","2014-02-17","WomensHumor","573","306","I hope your boobs sag first. #BestFriends","435495195434823680","","-1","-1","en","HootSuite - http://www.hootsuite.com","355743494","198003","f",
		"199661","2014-02-19 07:18:43.622","2014-01-27","xmenmovies","608","1346","Brand new mutant! Actor Evan Peters (@Tweetsonurface) speeds into #XMen as Quicksilver on @EmpireMagazine. #Empire25 http://t.co/535BkBdjwi","427818731658420225","","-1","-1","en","Web","211643924","199661","f",
		"200386","2014-02-19 08:32:49.295","2014-02-18","RealBobMortimer","118","109","House of Fools 10:00pm BBC2... Have a bang on that","435890914331213824","","-1","-1","en","Echofon - http://www.echofon.com/","310960217","200386","f",
		"200521","2014-02-19 08:45:10.124","2014-02-18","FutbolBible","208","420","#ThingsFasterThanDemichelis Arsene Wenger zipping his coat up","435886909853007873","","-1","-1","en","Twitter for iPhone","1123488680","200521","f",
		"201664","2014-02-19 10:07:58.25","2014-02-18","DBurke_LFC","110","240","#ThingsFasterThanDemichelis 
Kolo Toure's decision making process","435887246441717760","","-1","-1","en","Twitter for iPhone","1603665306","201664","f",
		"202730","2014-02-19 11:01:32.171","2014-02-18","Pharrell","503","315","I surprised some very special friends recently http://t.co/vPtkrJLObe #ad","435923118050123776","","-1","-1","en","Web","338084918","202730","f",
		"203053","2014-02-19 11:14:18.626","2014-02-18","Joe_Sugg","2533","486","The secret message is Don't aim for peoples heads especially Zoe's","435920302636150784","","-1","-1","en","Web","37972440","203053","f",
		"203979","2014-02-19 11:39:55.489","2014-02-17","edsheeran","24021","12511","Thanks for all the birthday wishes !","435379634012966912","","-1","-1","en","Echofon - http://www.echofon.com/","85452649","203979","f",
		"206591","2014-02-19 12:36:33.658","2014-02-18","AustinMahone","15222","8904","Yo I'm freaking starving 😤","435762993876705280","","-1","-1","en","Twitter for iPhone","196795202","206591","f",
		"207505","2014-02-19 12:54:15.443","2014-01-14","MasterCardUK","319","3193","Retweet to meet  @kylieminogue in a #PricelessMoment at her future @MasterCardUK gig! http://t.co/ARExdWKAoz http://t.co/4doZjQsxH4","422882323604832256","","-1","-1","en","Web","409176513","207505","f",
		"208474","2014-02-19 13:19:57.752","2014-02-18","TheLadBible","1074","1723","#ThingsFasterThanDemichelis Arsene Wenger zipping his coat up","435887036969783296","","-1","-1","en","TweetDeck","331311644","208474","f",
		"208808","2014-02-19 13:34:00.711","2014-02-18","clarkethorley","120","212","#ThingsFasterThanDemichelis The Undertaker's ring entrance","435887633861214208","","-1","-1","en","Twitter for iPhone","2192124730","208808","f",
		"209304","2014-02-19 13:53:44.965","2014-02-18","kylieminogue","226","182","#Lovers –I just surprised one of my fans! Here’s what happened…http://t.co/drU3Cwj5nm #PricelessSurprises","435805274675613696","","-1","-1","en","TweetDeck","63172203","209304","f",
		"209679","2014-02-19 14:13:22.986","2014-02-19","Footy_Jokes","333","1614","Clear Penalty ! http://t.co/WOVsmLuio9","435994667059269633","","-1","-1","en","<a href="http://bufferapp.com" rel="nofollow">Buffer</a>","370536393","209679","f",
		"210702","2014-02-19 15:01:02.279","2014-02-18","ThatTimWalker","31","160","Please fellow journalists do not agree to the absurd conditions for covering @BRITAwards. I've even just been told what I should tweet. No.","435905818555199488","","-1","-1","en","Web","60606206","210702","f",
		"213549","2014-02-19 17:06:44.203","2014-02-19","instagram","284","148","How I Shoot: Chasing fog in the English countryside http://t.co/yGVBfwnCjb","436181224806023168","","-1","-1","en","Web","180505807","213549","f",
		"215956","2014-02-19 18:57:16.817","2014-02-19","BRITAwards","443","208","Who's ready for this guy to perform on stage later? @pharrell @mastercarduk #pricelesssurprises #brits2014 http://t.co/i9L81ttlYK","436208820264898560","","-1","-1","en","Twitter for iPhone","88442109","215956","f",
		"216379","2014-02-19 19:12:40.705","2014-02-18","NOT_MOTD","167","407","#ThingsFasterThanDemichelis. http://t.co/fL1BwJiquG","435887432676810752","","-1","-1","de","TweetDeck","789162432","216379","f",
		"217033","2014-02-19 19:47:13.562","2014-02-19","BRITAwards","1257","865","One hour and 10 minutes to go until we are live on @ITV and @YouTube #BRITs2014","436211754847469568","","-1","-1","en","Twitter for iPhone","88442109","217033","f",
		"217992","2014-02-19 20:37:06.152","2014-02-19","JKCorden","12798","10716","Selfie x http://t.co/W3TU9khOUx","436233690826674176","","-1","-1","nl","iOS","215952307","217992","f",
		"218155","2014-02-19 20:46:51.79","2014-02-12","23KGibby","348","206","Unreal...so pumped!","433667439583191042","","-1","-1","en","Twitter for iPhone","189640708","218155","f",
		"220181","2014-02-19 21:47:42.776","2014-02-19","NiallOfficial","87101","80130","Thank you for all the votes! u guys are incredible ! #BRITs2014 #BRITsOneDirection","436243378431619073","","-1","-1","en","Web","105119490","220181","f",
		"221065","2014-02-19 22:15:56.934","2014-02-19","kylieminogue","339","134","Oh #kissmeonce #BRITS2014 😂😁#JamesCorden http://t.co/5pnJb5lzym","436262346034790401","","-1","-1","en","Twitter for iPhone","63172203","221065","f",
		"221448","2014-02-19 22:42:00.247","2014-02-19","jtimberlake","508","258","Hey NY. There is never an easy way to do this... Unfortunately, I have to postpone tonight's show to Friday due to health reasons.","436268832802369536","","-1","-1","en","Twitter for iPhone","26565946","221448","f",
		"221609","2014-02-19 22:52:50.454","2014-02-19","BRITAwards","757","371","What a way to end #BRITs2014. What was your highlight? https://t.co/D667AOKmm1","436263041999835136","","-1","-1","en","<a href="http://vine.co" rel="nofollow">Vine - Make a Scene</a>","88442109","221609","f",
		"221881","2014-02-19 23:40:53.343","2014-02-19","jtimberlake","2931","1059","I am truly sorry to everyone that have tickets for tonight. It kills me to have to do this. I hope to see you all on Friday. --JT","436269796569534465","","-1","-1","en","Twitter for iPhone","26565946","221881","f",
		"222339","2014-02-20 00:04:28.088","2014-02-19","iFlavioGomez","104","144","What did we win. -Harry Styles

CAN'T STOP LISTENING TO IT <333

ONLY YOU HARRY   https://t.co/KfQdMSBY1E  #BRITsOneDirection","436285436554928129","","-1","-1","en","Web","275642470","222339","f",
		"223006","2014-02-20 03:46:22.484","2014-02-19","FlirtyWords","1132","1154","Guys Be 21
Lookin 18
Acting 14 

Girls Be 14 
Looking 18 
Acting 21","436206171838771200","","-1","-1","en","<a href="http://bufferapp.com" rel="nofollow">Buffer</a>","611959284","223006","f",
		"223660","2014-02-20 05:32:19.913","2014-02-20","Country_Words","895","873","We're gonna do what lovers do, we're gonna have a fight or two, but I ain't ever changing my mind. -Eli Young Band","436359609654464512","","-1","-1","en","HootSuite - http://www.hootsuite.com","453510918","223660","f",
		"225606","2014-02-20 13:41:18.234","2014-02-19","JBGill","663","544","Long day today,so much going on I had no time to tweet...Brits tonight, took me back #blessed #2in1night #GodIsGood http://t.co/327mCgcjEN","436286253286580225","","-1","-1","en","Twitter for iPhone","1112205140","225606","f",
		"226955","2014-02-20 18:25:31.62","2014-01-24","MasterCard","2249","756",".@JTimberlake & MasterCard have a few surprises for you. Follow along with #PricelessSurprises to find out more! http://t.co/ODIg9Mw9Zi","426770332297355264","","-1","-1","en","Web","75014376","226955","f",
		"227974","2014-02-20 20:56:38.045","2014-02-20","5SOS","10964","7783","LOOK WHAT CAME GUYS http://t.co/xEg0vHJejE","436604797723357184","","-1","-1","en","Twitter for iPhone","264107729","227974","f",
		"228443","2014-02-20 22:12:46.995","2014-02-20","strombone1","3410","4339","Keep your friends close and your enemies closer! Goodnight! Huge game tomorrow! #ThePriceisright http://t.co/Aa5QpLCL8e","436600654464057344","","-1","-1","en","Twitter for iPhone","328810158","228443","f",
		"229755","2014-02-21 06:16:24.07","2014-02-21","FallonTonight","595","361","Tomorrow night: @jtimberlake is our guest! #FallonTonight","436741377360420864","","-1","-1","en","Web","19777398","229755","f",
		"230138","2014-02-21 09:15:16.637","2014-02-21","RealBobMortimer","74","140","Awake with a face like an unkempt chod... like a disgruntled monk... like an explosion in a grout factory etcs","436783736605409280","","-1","-1","en","Echofon - http://www.echofon.com/","310960217","230138","f",
		"234686","2014-02-22 05:18:14.906","2014-02-22","FallonTonight","275","171","Buffalo, NY! @jtimberlake has a message just for you. TUNE IN NOW #FallonTonight","437092536403120128","","-1","-1","en","Web","19777398","234686","f",
		"231193","2014-02-21 14:49:55.835","2014-02-21","FallonTonight","770","531","TONIGHT: Our pal @Jtimberlake is on the show! So excited! #FallonTonight","436850398142672896","","-1","-1","en","HootSuite - http://www.hootsuite.com","19777398","231193","f",
		"231393","2014-02-21 15:38:55.108","2014-02-21","tyleroakley","584","184","25 minutes until my new http://t.co/uOGMdpJWmL video with @RickyPDillon! Who is READY?! Reply "YES QUEEN" if you'll be first to watch!","436887035052179457","","-1","-1","en","Web","14222536","231393","f",
		"233119","2014-02-21 20:54:34.415","2014-02-21","jimmyfallon","2651","1158","Finishing out the first week with @jtimberlake. Gonna be good. Also, we're on at 1130 tonight. Olympics, news, then us. #FallonTonight","436943291553439744","","-1","-1","en","Web","15485441","233119","f",
		"233839","2014-02-21 22:48:24.786","2014-02-21","jtimberlake","1098","617","It's on..... @fallontonight http://t.co/Fs86GRSaEh","436992776132362240","","-1","-1","en","<a href="http://instagram.com" rel="nofollow">Instagram</a>","26565946","233839","f",
		"233866","2014-02-21 22:53:18.034","2014-02-21","Castle_ABC","608","353","This next case has Castle a bit perplexed! http://t.co/M0CQyj80XF","436682441907253248","","-1","-1","en","<a href="http://www.sprinklr.com" rel="nofollow">Sprinklr</a>","44953111","233866","f",
		"234669","2014-02-22 05:08:41.696","2014-02-22","FallonTonight","1172","1333","HISTORY OF RAP 5 #FallonTonight","437086894963572736","","-1","-1","en","Web","19777398","234669","f",
		"235558","2014-02-22 16:09:28.052","2014-02-22","FallonTonight","266","171",".@JTimberlake has a special message for the people of Buffalo, NY: http://t.co/MaXj5SsbjB","437234401978908672","","-1","-1","en","HootSuite - http://www.hootsuite.com","19777398","235558","f",
		"235577","2014-02-22 16:39:32.354","2014-02-22","jimmyfallon","3366","2946","Ohhhhhhh noooooo - History of Rap 5! http://t.co/wK45yo7mbJ","437249055727828992","","-1","-1","en","iOS","15485441","235577","f",
		"236182","2014-02-22 20:57:10.691","2014-02-22","wa_status","1554","11592","sorry we currently experiencing server issues.  we hope to be back up and recovered shortly.","437319926605680640","","-1","-1","en","Web","114894699","236182","f",
		"237043","2014-02-23 14:04:05.391","2014-02-23","Glasgow2014","50","479","Today is exactly 5 months / #150DaysToGo until the Games! RT to win a wristband: http://t.co/wXNaeaY5FR http://t.co/CQ9D2WFVzM","437565006452756482","","-1","-1","en","Sprout Social - http://sproutsocial.com","22643590","237043","f",
		"237385","2014-02-23 17:12:29.356","2014-02-22","RealBobMortimer","713","546","Just had a rush of sadness about the way Howard Moon is treated in the Boosh.. It happens from time to time","437286676566917123","","-1","-1","en","Echofon - http://www.echofon.com/","310960217","237385","f",
		"237707","2014-02-23 20:04:36.427","2014-02-23","RealBobMortimer","211","388","SCOTLAND: You have the chance to rid yourselves of this filth. FOREVER! #jealous http://t.co/ztfRYNMFrJ","437677592389644288","","-1","-1","en","Echofon - http://www.echofon.com/","310960217","237707","f",
		"240299","2014-02-24 23:21:18.466","2014-01-27","MasterCard","2244","1786","A surprise from the man himself, @JTimberlake?! Tweet w/ #PricelessSurprises for a chance. http://t.co/ZAmGbNLPa1 http://t.co/tk84hjR0In","427651147629740033","","-1","-1","en","Web","75014376","240299","f",
		"241543","2014-02-25 09:52:21.413","2014-02-24","DeniseLaird3","43","122","Best labelling ever on a shoe box ?! http://t.co/sgbc2Eb44r","438018205207232512","","-1","-1","en","Twitter for Android","2292306975","241543","f",
		"243229","2014-04-29 13:33:58.485","2014-04-19","MasterCard","328","158","Last chances for a surprise from the man himself, @JTimberlake! Tweet w/#PricelessSurprises by April 30th! http://t.co/luWTSjtABj","457519047697907714","","-1","-1","en","<a href="http://adobe.com" rel="nofollow">Adobe® Social</a>","75014376","243229","f",
		"243393","2014-04-29 15:30:52.587","2014-04-23","MasterCard","329","138","How would you like a chance to meet @JTimberlake? Tag your tweets w/#PricelessSurprises by 4/30 and you could get it! http://t.co/lBlnSdwPl6","458968558144217088","","-1","-1","en","<a href="http://adobe.com" rel="nofollow">Adobe® Social</a>","75014376","243393","f",
		
