id,time_stamp,created_at,author,favourite_count,re_tweeet_count,text,original_tweet_id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,iso_language_code,source,user_id,conversation_id,stake_holder,
		"1044","2014-02-08 07:42:20.625","2014-02-08","SWScotland","0","0","RT @trafficscotland: M74 - Weather, Drivers are advised to exercise caution due to surface water causing difficult... http://t.co/axPgtFtEP…","432056783860150272","","-1","-1","en","<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>","168463156","","f",
		"1050","2014-02-08 07:43:10.482","2014-02-08","TheHumanTorpedo","0","0","RT @trafficscotland: M74 - Weather, Drivers are advised to exercise caution due to surface water causing difficult... http://t.co/axPgtFtEP…","432056992958799872","","-1","-1","en","Twitter for iPhone","95955772","","f",
		"1056","2014-02-08 07:47:01.94","2014-02-08","amy_jx","0","0","@ScotRail any insight why East Kilbride to Glasgow Central - 07:23 train was cancelled please?","432057963696898048","ScotRail","-1","61569136","en","Twitter for iPhone","21801772","","f",
		"1068","2014-02-08 08:01:03.608","2014-02-08","trafficscotland","0","0","A1 A6093 Haddington - Thistly Cross - High winds, All lanes restricted in both directions indefinitely has been cleared. #TSIncident","432061494038388736","","-1","-1","en","<a href="http://trafficscotland.org/" rel="nofollow">TrafficScotland</a>","20106985","","t",
		"1072","2014-02-08 08:02:16.85","2014-02-08","henrycllr","0","0","RT @trafficscotland: A1 A6093 Haddington - Thistly Cross - High winds, All lanes restricted in both directions indefinitely has been cleare…","432061801241800704","","-1","-1","en","Twitter for Android","2312909457","","f",
		"1077","2014-02-08 08:03:57.938","2014-02-08","RadioSaltire","0","0","RT @trafficscotland: A1 A6093 Haddington - Thistly Cross - High winds, All lanes restricted in both directions indefinitely has been cleare…","432062225021685760","","-1","-1","en","<a href="http://radiosaltire.org" rel="nofollow">RS-Retweets</a>","848110753","","f",
		"1082","2014-02-08 08:07:19.444","2014-02-08","trafficscotland","0","0","Lothian and Borders - Weather, Road users are advised to drive with care due to low temperatures... has been cleared. #TSIncident","432063070417211392","","-1","-1","en","<a href="http://trafficscotland.org/" rel="nofollow">TrafficScotland</a>","20106985","","t",
		"1086","2014-02-08 08:07:19.6","2014-02-08","trafficscotland","0","0","Grampian region - Weather, Road users are advised to drive with care due to low temperatures... has been cleared. #TSIncident","432063071071510528","","-1","-1","en","<a href="http://trafficscotland.org/" rel="nofollow">TrafficScotland</a>","20106985","","t",
		"1090","2014-02-08 08:07:19.756","2014-02-08","trafficscotland","0","0","Central and Tayside region - Weather, Road users are advised to drive with care due to low... has been cleared. #TSIncident","432063071738421248","","-1","-1","en","<a href="http://trafficscotland.org/" rel="nofollow">TrafficScotland</a>","20106985","","t",
		"1094","2014-02-08 08:07:19.912","2014-02-08","trafficscotland","0","0","Highland and Western Isles - Weather, Road users are advised to drive with care due to low... has been cleared. #TSIncident","432063072409518080","","-1","-1","en","<a href="http://trafficscotland.org/" rel="nofollow">TrafficScotland</a>","20106985","","t",
		"1098","2014-02-08 08:11:06.986","2014-02-08","MarkF1874","0","0","RT @trafficscotland: Lothian and Borders - Weather, Road users are advised to drive with care due to low temperatures... has been cleared. …","432064024508129280","","-1","-1","en","Twitter for iPhone","288379772","","f",
		"1103","2014-02-08 08:11:49.09","2014-02-08","Delly303","0","0","RT @AberdeenCity: Take a trip down Avenue Q for a fur-ociously funny musical http://t.co/hEEw6VMq3f","432064201386098688","","-1","-1","en","Twitter for iPhone","18880875","","f",
		"1108","2014-02-08 08:19:51.927","2014-02-08","trafficscotland","0","0","Grampian - YELLOW Weather Alert, Icy stretches are expected to form over the next few hours on... http://t.co/sBWymCVPpj #TSWeatherAlert","432066226471596032","","-1","-1","en","<a href="http://trafficscotland.org/" rel="nofollow">TrafficScotland</a>","20106985","","t",
		"1113","2014-02-08 08:19:52.083","2014-02-08","trafficscotland","0","0","Central Tayside and Fife - YELLOW Weather Alert, Icy stretches are expected to form over the... http://t.co/dBRmf1t7Vr #TSWeatherAlert","432066227226562560","","-1","-1","en","<a href="http://trafficscotland.org/" rel="nofollow">TrafficScotland</a>","20106985","","t",
		"1118","2014-02-08 08:19:52.286","2014-02-08","trafficscotland","0","0","Highland and Western Isles - YELLOW Weather Alert, Icy stretches are expected to form over the... http://t.co/4dyR6thrdS #TSWeatherAlert","432066227989925888","","-1","-1","en","<a href="http://trafficscotland.org/" rel="nofollow">TrafficScotland</a>","20106985","","t",
		"1123","2014-02-08 08:20:36.871","2014-02-08","carnies_mot","0","0","RT @trafficscotland: Lothian and Borders - Weather, Road users are advised to drive with care due to low temperatures... has been cleared. …","432066415055884288","","-1","-1","en","Twitter for iPhone","1454388463","","f",
		"1128","2014-02-08 08:21:11.269","2014-02-08","carnies_mot","0","0","RT @trafficscotland: A1 A6093 Haddington - Thistly Cross - High winds, All lanes restricted in both directions indefinitely has been cleare…","432066559277006848","","-1","-1","en","Twitter for iPhone","1454388463","","f",
		"1133","2014-02-08 08:23:34.773","2014-02-08","PortpatrickPix","0","0","RT @trafficscotland: M74 - Weather, Drivers are advised to exercise caution due to surface water causing difficult... http://t.co/axPgtFtEP…","432067161209991168","","-1","-1","en","<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>","1399382419","","f",
		"1064","2014-02-08 07:49:57.253","2014-02-08","amy_jx","0","0","@ScotRail thank you","432058698916438016","ScotRail","432058502694326272","61569136","en","Twitter for iPhone","21801772","1056","f",
		"1139","2014-02-08 08:30:19.688","2014-02-08","trafficscotland","0","0","M90 Friarton Bridge - Bad weather, All lanes restricted in both directions for up to 60 minutes http://t.co/ywUgaUltk2 #TSIncident","432068859496255489","","-1","-1","en","<a href="http://trafficscotland.org/" rel="nofollow">TrafficScotland</a>","20106985","","t",
		"1144","2014-02-08 08:32:25.33","2014-02-08","trafficscotland","0","0","M90 Friarton Bridge - Bad weather, All lanes restricted in both directions for up to 60 minutes has been cleared. #TSIncident","432069386141446145","","-1","-1","en","<a href="http://trafficscotland.org/" rel="nofollow">TrafficScotland</a>","20106985","","t",
		"1148","2014-02-08 08:32:25.517","2014-02-08","trafficscotland","0","0","M90 Friarton Bridge - Weather, Road users are advised to use caution crossing the M90 Friarton... http://t.co/DwT3u5snRl #TSIncident","432069387294879744","","-1","-1","en","<a href="http://trafficscotland.org/" rel="nofollow">TrafficScotland</a>","20106985","","t",
		"1153","2014-02-08 08:32:25.689","2014-02-08","trafficscotland","0","0","M90 Friarton Bridge - High winds, All lanes restricted in both directions for up to 60 minutes http://t.co/irolI2wGQY #TSIncident","432069388049874944","","-1","-1","en","<a href="http://trafficscotland.org/" rel="nofollow">TrafficScotland</a>","20106985","","t",
		"1158","2014-02-08 08:34:49.162","2014-02-08","amiskims87","0","0","@FirstinGlasgow first bus? More like worst bus #saturdaymorningfail","432069989810855936","FirstinGlasgow","-1","110667154","en","Twitter for iPhone","404017859","","f",
		"1163","2014-02-08 08:50:13.838","2014-02-08","_HelenHall_","0","0","RT @trafficscotland: Central Tayside and Fife - YELLOW Weather Alert, Icy stretches are expected to form over the... http://t.co/dBRmf1t7Vr…","432073868216639488","","-1","-1","en","<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>","37948468","","f",
		"1169","2014-02-08 09:16:26.29","2014-02-08","KirstyDelaney","0","0","@trafficscotland any problems between fort william and glasgow?","432080463419936768","trafficscotland","-1","20106985","en","Twitter for Android","394052551","","f",
		"1173","2014-02-08 09:18:24.382","2014-02-08","trafficscotland","0","0","M90 Friarton Bridge - High winds, All lanes restricted in both directions for up to 60 minutes has been cleared. #TSIncident","432080958955982848","","-1","-1","en","<a href="http://trafficscotland.org/" rel="nofollow">TrafficScotland</a>","20106985","","t",
		"1177","2014-02-08 09:18:24.554","2014-02-08","trafficscotland","0","0","M90 Friarton Bridge - Weather, Road users are advised to use caution crossing the M90 Friarton... has been cleared. #TSIncident","432080959618678784","","-1","-1","en","<a href="http://trafficscotland.org/" rel="nofollow">TrafficScotland</a>","20106985","","t",
		"1181","2014-02-08 09:24:05.898","2014-02-08","LAGebbie","0","0","@ScotRail hi, I have lost my monthly zonecard. If I have proof of purchase will the ticket office provide a replacement?!","432082391394705408","ScotRail","-1","61569136","en","Twitter for iPhone","299319311","","f",
		"1189","2014-02-08 09:26:46.469","2014-02-08","trafficscotland","0","0","A9 Ballinluig - Dunkeld - Breakdown, All lanes restricted Northbound for up to 15 minutes has been cleared. #TSIncident","432083064723079168","","-1","-1","en","<a href="http://trafficscotland.org/" rel="nofollow">TrafficScotland</a>","20106985","","t",
		"1193","2014-02-08 09:26:46.641","2014-02-08","trafficscotland","0","0","M80 - Weather, Drivers are advised to exercise caution due to surface water causing difficult... http://t.co/DYn9pJngyL #TSIncident","432083065570344960","","-1","-1","en","<a href="http://trafficscotland.org/" rel="nofollow">TrafficScotland</a>","20106985","","t",
		"1198","2014-02-08 09:28:52.159","2014-02-08","trafficscotland","0","0","M8 Jct10 - 28 - Weather, Drivers are advised to exercise caution due to surface water causing... http://t.co/z07eS4comE #TSIncident","432083591544438784","","-1","-1","en","<a href="http://trafficscotland.org/" rel="nofollow">TrafficScotland</a>","20106985","","t",
		"1205","2014-02-08 09:38:32.324","2014-02-08","roadscot","0","0","M74 - Surface water: Drivers are advised to exercise caution due to surface water causing difficult driving co... http://t.co/nP1WUstUYC","432086024626253825","","-1","-1","en","<a href="http://twitterfeed.com" rel="nofollow">twitterfeed</a>","86934802","","t",
		"1211","2014-02-08 09:38:32.402","2014-02-08","roadscot","0","0","M80 - Surface water: Drivers are advised to exercise caution due to surface water causing difficult driving co... http://t.co/VhaI9mqS8P","432086025448337408","","-1","-1","en","<a href="http://twitterfeed.com" rel="nofollow">twitterfeed</a>","86934802","","t",
		"1217","2014-02-08 09:38:32.542","2014-02-08","roadscot","0","0","M8 Jct10 - 28 - Surface water: Drivers are advised to exercise caution due to surface water causing difficult ... http://t.co/PpdeW4d1hP","432086026140397568","","-1","-1","en","<a href="http://twitterfeed.com" rel="nofollow">twitterfeed</a>","86934802","","t",
		"1221","2014-02-08 09:38:39.812","2014-02-08","AyeThatsNormal","0","0","RT @ScotRail: Good Morning everyone :)","432086056788566016","","-1","-1","en","<a href="http://tapbots.com/tweetbot" rel="nofollow">Tweetbot for iOS</a>","2330466994","","f",
		"1225","2014-02-08 09:51:46.817","2014-02-08","Websergeant","0","0","@trafficscotland heavy traffic on the top landing, 6 people and 1 lavvy. Have a good day guys","432089357819052032","trafficscotland","-1","20106985","en","Twitter for iPhone","62033616","","f",
		"1229","2014-02-08 10:09:59.35","2014-02-08","ScotRail","0","0","Apologies,due to continuing @NetworkRailSCOT eng works,buses replace trains all day btwn Glas Qn St + Cumbernauld on Suns 9,16+23 Feb","432093940175867904","","-1","-1","en","<a href="http://www.conversocial.com" rel="nofollow">Conversocial</a>","61569136","","t",
		"1233","2014-02-08 10:12:44.944","2014-02-08","trafficscotland","0","0","Remember the #KessockBridge #A9 roadworks start on Monday - https://t.co/FVlGIRf6rO","432094634542514176","","-1","-1","en","Web","20106985","","t",
		"1239","2014-02-08 10:13:25.878","2014-02-08","PeterNimmo1","0","0","RT @trafficscotland: Remember the #KessockBridge #A9 roadworks start on Monday - https://t.co/FVlGIRf6rO","432094806475812864","","-1","-1","en","Twitter for BlackBerry","595403980","","f",
		"1246","2014-02-08 10:14:06.563","2014-02-08","Mr_P_Marten","0","0","RT @trafficscotland: Remember the #KessockBridge #A9 roadworks start on Monday - https://t.co/FVlGIRf6rO","432094977079132160","","-1","-1","en","Twitter for iPhone","908911448","","f",
		"1257","2014-02-08 10:16:21.55","2014-02-08","trafficscotland","0","0","Big football game in Glasgow today and the Sco V Eng at Murrayfield. Trains will be busy, follow @ScotRail for updates! Plan ahead!","432095543133609985","","-1","-1","en","Web","20106985","","t",
		"1261","2014-02-08 10:17:42.608","2014-02-08","makapala","0","0","RT @trafficscotland: Big football game in Glasgow today and the Sco V Eng at Murrayfield. Trains will be busy, follow @ScotRail for updates…","432095883271098368","","-1","-1","en","Twitter for iPhone","55343910","","f",
		"1253","2014-02-08 10:15:55.904","2014-02-08","JTargontsidis","0","0","@ScotRail still heard nothing. This is beyond a joke now.","432095435642388480","ScotRail","430017550882471937","61569136","en","Twitter for iPhone","222975938","179958","f",
		"1270","2014-02-08 10:23:33.437","2014-02-08","BRA_vehearts","0","0","RT @trafficscotland: Big football game in Glasgow today and the Sco V Eng at Murrayfield. Trains will be busy, follow @ScotRail for updates…","432097354716807168","","-1","-1","en","Twitter for iPhone","930737600","","f",
		"1275","2014-02-08 10:24:41.718","2014-02-08","trafficscotland","0","0","It is Traffic Scotland's Twitter Birthday today. Happy Birthday to us! We'll open our presents a bit later on though #WeAre5YearsOld","432097640977682433","","-1","-1","en","Web","20106985","","t",
		"1279","2014-02-08 10:25:19.237","2014-02-08","LodgeinKippford","0","0","RT @trafficscotland: It is Traffic Scotland's Twitter Birthday today. Happy Birthday to us! We'll open our presents a bit later on though #…","432097798457401345","","-1","-1","en","Twitter for iPhone","503309698","","f",
		"1288","2014-02-08 10:27:22.851","2014-02-08","trafficscotland","0","0","M8 J25 - J24 Helen St - Breakdown, 2 lanes closed Westbound for up to 15 minutes http://t.co/rF49fmPz7d #TSIncident","432098316894355456","","-1","-1","en","<a href="http://trafficscotland.org/" rel="nofollow">TrafficScotland</a>","20106985","","t",
		"1293","2014-02-08 10:28:27.014","2014-02-08","taxiscotland1","0","0","RT @trafficscotland: M8 J25 - J24 Helen St - Breakdown, 2 lanes closed Westbound for up to 15 minutes http://t.co/rF49fmPz7d #TSIncident","432098586013499392","","-1","-1","en","Twitter for iPhone","2150575852","","f",
		"1303","2014-02-08 10:32:22.216","2014-02-08","ScotRail","0","0","RT @NetworkRailSCOT: 3.3 @scotrail Buses will replace trains as we carry out essential electrification work as we move towards the final st…","432099572559912960","","-1","-1","en","<a href="http://www.conversocial.com" rel="nofollow">Conversocial</a>","61569136","","t",
		"1308","2014-02-08 10:32:31.56","2014-02-08","ScotRail","0","0","RT @NetworkRailSCOT: Sorry to any @ScotRail passengers intending to use line between Glasgow Queen St & Cumbernauld tomorrow, Sunday 9th Fe…","432099611780866049","","-1","-1","en","<a href="http://www.conversocial.com" rel="nofollow">Conversocial</a>","61569136","","t",
		"1318","2014-02-08 10:37:59.129","2014-02-08","ScotRail","0","0","Lucky enough2have tix for @Scotlandteam v @EnglandRugby today? We’ve 14,000extra seats on trains but allow extra time as it’ll still be busy","432100985641902080","","-1","-1","en","<a href="http://www.conversocial.com" rel="nofollow">Conversocial</a>","61569136","","t",
		"1327","2014-02-08 10:41:07.687","2014-02-08","missgill77","0","0","@ScotRail @NetworkRail who do I contact re problem with station premises which resulted in my being injured?  #pain #bellshill","432101776662466560","ScotRail","-1","61569136","en","<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>","629993330","","f",
		"1334","2014-02-08 10:44:32.593","2014-02-08","trafficscotland","0","0","Slow on the #M8 W/B in Glasgow, lane closed due to a broken down car between Junction 24 Helen Street and Junction 25 Cardonald.","432102635970105344","","-1","-1","en","Web","20106985","","t",
		"1338","2014-02-08 10:45:11.749","2014-02-08","BrianSmith0","0","0","@FirstScotland What are your single/return/regular purchase fares from Penicuik to central Edinburgh?","432102800260988928","FirstScotland","-1","417922146","en","Web","39839267","","f",
		"1342","2014-02-08 10:46:35.35","2014-02-08","AberdeenCity","0","0","The #backingblue army is ready to march on Murrayfield http://t.co/IxjiJ3aKxn","432103150783184896","","-1","-1","en","<a href="http://dlvr.it" rel="nofollow">dlvr.it</a>","18330335","","t",
		"1351","2014-02-08 10:48:16.563","2014-02-08","trafficscotland","0","0","M8 J25 - J24 Helen St - Breakdown, 2 lanes closed Westbound for up to 15 minutes has been cleared. #TSIncident","432103575385161729","","-1","-1","en","<a href="http://trafficscotland.org/" rel="nofollow">TrafficScotland</a>","20106985","","t",
		"1355","2014-02-08 10:53:05.928","2014-02-08","trafficscotland","0","0","Traffic now moving well on #M8 W/B Glasgow, earlier broken down car now cleared between Junction 24 Helen Street and Junction 25 Cardonald.","432104789120258049","","-1","-1","en","Web","20106985","","t",
		"1367","2014-02-08 10:53:53.711","2014-02-08","trafficscotland","0","0","RT @on_lothianbuses: @trafficscotland Happy Birthday guys!","432104989532880896","","-1","-1","en","Web","20106985","","t",
		"1372","2014-02-08 10:53:55.318","2014-02-08","mactab52","0","0","RT @trafficscotland: It is Traffic Scotland's Twitter Birthday today. Happy Birthday to us! We'll open our presents a bit later on though #…","432104996340269057","","-1","-1","en","Twitter for Android","172585690","","f",
		"1381","2014-02-08 10:56:21.053","2014-02-08","cfcdanny","0","0","@ScotRail aye very good trains still over crowded putting a train with two carriages on to Edinburgh who thought that one up","432105607546806272","ScotRail","-1","61569136","en","Twitter for iPhone","332273564","","f",
		"193449","2014-02-19 00:56:05.526","2014-02-18","dsncfc","0","0","@lcfcian1 I would never.","435920709307469824","lcfcian1","435920295115776001","25268907","en","Web","137737652","193411","f",
		"1392","2014-02-08 10:58:05.277","2014-02-08","LittleLaura88_","0","0","RT @trafficscotland: It is Traffic Scotland's Twitter Birthday today. Happy Birthday to us! We'll open our presents a bit later on though #…","432106044777832449","","-1","-1","en","Twitter for Android","351087658","","f",
		"1397","2014-02-08 11:04:14.966","2014-02-08","lethalshirl","0","0","RT @ScotRail: Lucky enough2have tix for @Scotlandteam v @EnglandRugby today? We’ve 14,000extra seats on trains but allow extra time as it’l…","432107595361705984","","-1","-1","en","Twitter for iPhone","50277548","","f",
		"1299","2014-02-08 10:31:06.181","2014-02-08","ScotRail","0","0","@raymchenery Yes they can.","432099253549539328","raymchenery","432097275343814656","1524184435","en","<a href="http://www.conversocial.com" rel="nofollow">Conversocial</a>","61569136","1266","t",
		"1313","2014-02-08 10:35:00.088","2014-02-08","castleintegrity","0","0","@trafficscotland @ScotRail Big game in Glasgow was last night","432100234584260608","trafficscotland","432095543133609985","20106985","en","Web","229214792","1257","f",
		"1323","2014-02-08 10:39:25.32","2014-02-08","DSFrankVickers","0","0","@ScotRail any chance of doing that daily?","432101347090239488","ScotRail","432100985641902080","61569136","en","Twitter for Android","416132714","1318","f",
		"1347","2014-02-08 10:47:56.626","2014-02-08","wunjot","0","0","@trafficscotland Many happy returns! Hope you have many more. Been extremely useful to me over the years.","432103491818225664","trafficscotland","432097640977682433","20106985","en","<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>","51568605","1275","f",
		"1359","2014-02-08 10:53:12.932","2014-02-08","shaunpatkickc","0","0","@trafficscotland I really hope your joking it's rugby and the games in Edinburgh","432104818514341888","trafficscotland","432095543133609985","20106985","en","Twitter for iPhone","461341223","1257","f",
		"1363","2014-02-08 10:53:23.103","2014-02-08","on_lothianbuses","0","0","@trafficscotland Happy Birthday guys!","432104861220753408","trafficscotland","432097640977682433","20106985","en","Twitter for iPhone","70613162","1275","f",
		"1377","2014-02-08 10:54:41.072","2014-02-08","trafficscotland","0","0","@on_lothianbuses Thank you!","432105188153765888","on_lothianbuses","432104861220753408","70613162","en","Web","20106985","1275","t",
		"1385","2014-02-08 10:57:19.631","2014-02-08","Emmalw86","0","0","@ScotRail @Scotlandteam @EnglandRugby really?! Shame you can't do that during the week! #useless","432105853085581312","ScotRail","432100985641902080","61569136","en","Twitter for iPhone","51092888","1318","f",
		"1412","2014-02-08 11:09:26.015","2014-02-08","johnnycobalt","0","0","RT @ScotRail: @johnnycobalt Hi, what time of day are you hoping to return?","432108899928653825","","-1","-1","en","Twitter for Android","141487106","","f",
		"1417","2014-02-08 11:11:16.541","2014-02-08","trafficscotland","0","0","A1 A6093 Haddington - Thistly Cross - High winds, All lanes restricted in both directions indefinitely http://t.co/H1DAcQHUat #TSIncident","432109363567022080","","-1","-1","en","<a href="http://trafficscotland.org/" rel="nofollow">TrafficScotland</a>","20106985","","t",
		"1422","2014-02-08 11:14:10.06","2014-02-08","quirky47","0","0","RT @trafficscotland: Big football game in Glasgow today and the Sco V Eng at Murrayfield. Trains will be busy, follow @ScotRail for updates…","432110091127762944","","-1","-1","en","Web","159813352","","f",
		"1427","2014-02-08 11:16:26.295","2014-02-08","trafficscotland","0","0","Stuart is looking after you today on #TSR you can listen here online - http://t.co/Cv9420IHcx","432110662492225536","","-1","-1","en","Web","20106985","","t",
		"1432","2014-02-08 11:17:56.588","2014-02-08","RadioSaltire","0","0","RT @trafficscotland: A1 A6093 Haddington - Thistly Cross - High winds, All lanes restricted in both directions indefinitely http://t.co/H1D…","432111041473175552","","-1","-1","en","<a href="http://radiosaltire.org" rel="nofollow">RS-Retweets</a>","848110753","","f",
		"1443","2014-02-08 11:34:08.689","2014-02-08","trafficscotland","0","0","Roadworks slowing you down on the #A91 Eastbound between #Alva and #Tillicoultry.","432115118634053633","","-1","-1","en","Web","20106985","","t",
		"1449","2014-02-08 11:36:21.694","2014-02-08","trafficscotland","0","0","A1 A6093 Haddington - Thistly Cross - High winds, All lanes restricted in both directions indefinitely has been cleared. #TSIncident","432115676690788352","","-1","-1","en","<a href="http://trafficscotland.org/" rel="nofollow">TrafficScotland</a>","20106985","","t",
		"1453","2014-02-08 11:37:13.33","2014-02-08","KatGRennie","0","0","@ScotRail really great service from Robert on the 11.15 Edinburgh to Glasgow Qn Street! He made us all smile 😊","432115893158809600","ScotRail","-1","61569136","en","Twitter for iPhone","69312041","","f",
		"1462","2014-02-08 11:46:18.13","2014-02-08","NiCb81","0","0","@FirstinGlasgow Daughter left her little blue teddy/doll on the 38E bus this morning and can't sleep without it- please has it been found?","432118178232406017","FirstinGlasgow","-1","110667154","en","Twitter for iPhone","113175036","","f",
		"1466","2014-02-08 11:48:55.191","2014-02-08","trafficscotland","0","0","Looking forward to the Sco V Eng at Murrayfield this afternoon. Trains will be busy remember! Follow @ScotRail for updates! #Scotland","432118836909707264","","-1","-1","en","Web","20106985","","t",
		"1471","2014-02-08 11:50:00.961","2014-02-08","saltireman","0","0","RT @trafficscotland: Roadworks slowing you down on the #A91 Eastbound between #Alva and #Tillicoultry.","432119112924659712","","-1","-1","en","Twitter for Android","263243690","","f",
		"1478","2014-02-08 11:50:11.257","2014-02-08","RadioSaltire","0","0","RT @trafficscotland: A1 A6093 Haddington - Thistly Cross - High winds, All lanes restricted in both directions indefinitely has been cleare…","432119156138602496","","-1","-1","en","<a href="http://radiosaltire.org" rel="nofollow">RS-Retweets</a>","848110753","","f",
		"1489","2014-02-08 11:55:24.053","2014-02-08","aileenmduffy","0","0","RT @trafficscotland: Looking forward to the Sco V Eng at Murrayfield this afternoon. Trains will be busy remember! Follow @ScotRail for upd…","432120468053979136","","-1","-1","en","Twitter for BlackBerry","2268684836","","f",
		"1499","2014-02-08 11:59:08.834","2014-02-08","ClacksCouncil","0","0","RT @trafficscotland: Roadworks slowing you down on the #A91 Eastbound between #Alva and #Tillicoultry.","432121410761535488","","-1","-1","en","<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>","31099723","","f",
		"1506","2014-02-08 12:11:21.442","2014-02-08","trafficscotland","0","0","The #KessockBridge #A9 roadworks start on Monday - https://t.co/FVlGIRf6rO …","432124483499855872","","-1","-1","en","Web","20106985","","t",
		"1512","2014-02-08 12:40:09.52","2014-02-08","DJolloy","0","0","@ScotRail I just spent more time queuing to get through your useless ticket barriers than I did on the train. Not exaggerating.","432131731584733184","ScotRail","-1","61569136","en","Twitter for iPhone","41602551","","f",
		"1516","2014-02-08 12:42:01.887","2014-02-08","trafficscotland","0","0","We think it's time for some birthday cake, it's lunchtime anyway! #WeAre5YearsOld We'll keep you some, don't worry.","432132202965377024","","-1","-1","en","Web","20106985","","t",
		"1530","2014-02-08 12:47:28.723","2014-02-08","trafficscotland","0","0","A1 A6093 Haddington - Thistly Cross - High winds, All lanes restricted in both directions indefinitely http://t.co/Adq3mMhicl #TSIncident","432133573853061120","","-1","-1","en","<a href="http://trafficscotland.org/" rel="nofollow">TrafficScotland</a>","20106985","","t",
		"1483","2014-02-08 11:51:36.308","2014-02-08","GreyAreaUK","0","0","@trafficscotland @ScotRail http://t.co/E4GXUFHkrL","432119512230821888","trafficscotland","432118836909707264","20106985","und","<a href="http://tapbots.com/software/tweetbot/mac" rel="nofollow">Tweetbot for Mac</a>","14490808","1466","f",
		"1520","2014-02-08 12:44:34.081","2014-02-08","HelenB888","0","0","@trafficscotland My daughter Darcie is also 5 today. Do you like her cake? http://t.co/GF0HEbmMsh","432132840671956992","trafficscotland","432132202965377024","20106985","en","Twitter for iPhone","130876266","1516","f",
		"1525","2014-02-08 12:44:45.266","2014-02-08","hehisself","0","0","@trafficscotland Our youngest daughter is 7 today! Cake shortly. Enjoy yours :-) #HappyBirthday","432132888356986880","trafficscotland","432132202965377024","20106985","en","Twitter for Android","20185556","1516","f",
		"1539","2014-02-08 12:50:47.436","2014-02-08","trafficscotland","0","0","@hehisself Aww, well many happy returns to your youngest daughter! Hope you enjoy your cake too! #HappyBirthday","432134407235698689","hehisself","432132888356986880","20185556","en","Web","20106985","1516","t",
		"1408","2014-02-08 11:09:05.954","2014-02-08","ScotRail","0","0","@johnnycobalt Hi, what time of day are you hoping to return?","432108815669284864","johnnycobalt","432107606900228096","141487106","en","<a href="http://www.conversocial.com" rel="nofollow">Conversocial</a>","61569136","179968","t",
		"1495","2014-02-08 11:55:49.512","2014-02-08","ScotRail","0","0","@johnnycobalt OK, there are trains every 15 mins at half past, quarter to on the hour and quarter past.","432120574819987457","johnnycobalt","432109309116555264","141487106","en","<a href="http://www.conversocial.com" rel="nofollow">Conversocial</a>","61569136","179968","t",
		"1457","2014-02-08 11:42:37.187","2014-02-08","MurdoMckenzie","0","0","@trafficscotland @NetworkRailSCOT that one long diversion","432117251383107584","trafficscotland","429689395189252097","20106985","en","Web","917091180","182300","f",
		"1548","2014-02-08 12:53:31.861","2014-02-08","RadioSaltire","0","0","RT @trafficscotland: A1 A6093 Haddington - Thistly Cross - High winds, All lanes restricted in both directions indefinitely http://t.co/Adq…","432135097043935232","","-1","-1","en","<a href="http://radiosaltire.org" rel="nofollow">RS-Retweets</a>","848110753","","f",
		"1558","2014-02-08 12:57:56.843","2014-02-08","trafficscotland","0","0","A90 Forth Road Bridge - High winds, All lanes restricted in both directions for up to 30 minutes http://t.co/600PdsbErL #TSIncident","432136208190545920","","-1","-1","en","<a href="http://trafficscotland.org/" rel="nofollow">TrafficScotland</a>","20106985","","t",
		"1563","2014-02-08 12:58:39.821","2014-02-08","trafficscotland","0","0","There is a High Winds Warning on the Forth Road Bridge this afternoon with a speed restriction of 40mph, take care if you heading that way.","432136388700422146","","-1","-1","en","Web","20106985","","t",
		"1566","2014-02-08 12:59:14.827","2014-02-08","trafficscotland","0","0","High Winds Warning on the Forth Road Bridge this afternoon with a speed restriction of 40mph, take care if you're heading that way #FRB","432136535513653248","","-1","-1","en","Web","20106985","","t",
		"1570","2014-02-08 13:00:02.454","2014-02-08","trafficscotland","0","0","A87 Skye Bridge - High winds, All lanes restricted in both directions for up to 30 minutes http://t.co/dWD7xX1Hdk #TSIncident","432136735221645312","","-1","-1","en","<a href="http://trafficscotland.org/" rel="nofollow">TrafficScotland</a>","20106985","","t",
		"1575","2014-02-08 13:00:02.704","2014-02-08","trafficscotland","0","0","A90 Forth Bridge - Weather, Road users are advised to use caution crossing the A90 Forth Road Bridge... http://t.co/mG4sBvKsJ8 #TSIncident","432136736299565056","","-1","-1","en","<a href="http://trafficscotland.org/" rel="nofollow">TrafficScotland</a>","20106985","","t",
		"1580","2014-02-08 13:00:35.651","2014-02-08","trafficscotland","0","0","There is a High Winds Warning on the #A87 Skye Bridge. Take care if you are heading that way.","432136874446970881","","-1","-1","en","Web","20106985","","t",
