id,time_stamp,created_at,author,favourite_count,re_tweeet_count,text,original_tweet_id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,iso_language_code,source,user_id,conversation_id,stake_holder,
		"9689","2014-02-11 07:53:50.003","2014-02-11","__giveittome","0","0","@trafficscotland #jumptohyperspace","433146843858743296","trafficscotland","433124468517376000","20106985","sk","Twitter for Android","1518827550","8848","f",
		"9750","2014-02-11 07:54:51.64","2014-02-11","trafficscotland","0","0","@ACL14 Drive safely. Claire.","433147102546255872","ACL14","433145852463706112","19778928","en","Web","20106985","8848","t",
		"9772","2014-02-11 07:55:51.155","2014-02-11","domhnall_dods","0","0","RT @trafficscotland: Here's the conditions on the #A83 at Rest and Be Thankful. I'm thinking we can make igloos here! #snow #scotland http:…","433147352300679168","","-1","-1","en","<a href="http://seesmic.com/" rel="nofollow">Seesmic</a>","68935938","","f",
		"9780","2014-02-11 07:55:59.605","2014-02-11","allanpint","0","0","RT @trafficscotland: Highlands: #A9 #Kessock Bridge reaching 45 minute delays Southbound.","433147387105017856","","-1","-1","en","Twitter for Android","65022513","","f",
		"9803","2014-02-11 07:56:21.613","2014-02-11","BeteNoireSmash","0","0","@ScotRail At least have the decency to wear a mask when you rob me blind with ticket prices #Scotfail","433147479836856320","ScotRail","-1","61569136","en","Twitter for Android","27858551","","f",
		"9794","2014-02-11 07:56:09.874","2014-02-11","trafficscotland","0","0","@DougMcAdam @ACL14 Update - here's the view on the #A9 at Drumochter. http://t.co/JkEmye7lFd","433147429282512897","DougMcAdam","433147092081836032","806463558","en","Web","20106985","8848","t",
		"9786","2014-02-11 07:56:02.923","2014-02-11","gavy04","0","0","RT @trafficscotland: Here's the conditions on the #A83 at Rest and Be Thankful. I'm thinking we can make igloos here! #snow #scotland http:…","433147401067835392","","-1","-1","en","Twitter for Android","424950060","","f",
		"9808","2014-02-11 07:56:51.635","2014-02-11","lomondtrossachs","0","0","RT @BBCScotWeather: This was scene on the A83 at the Rest and Be Thankful, 10 mins ago (7:37am). #snow. Via @trafficscotland http://t.co/9i…","433147497381658624","","-1","-1","en","Twitter for iPhone","106422945","","f",
		"9815","2014-02-11 07:56:51.672","2014-02-11","domhnall_dods","0","0","RT @BBCScotWeather: This was scene on the A83 at the Rest and Be Thankful, 10 mins ago (7:37am). #snow. Via @trafficscotland http://t.co/9i…","433147605900857344","","-1","-1","en","<a href="http://seesmic.com/" rel="nofollow">Seesmic</a>","68935938","","f",
		"9822","2014-02-11 07:56:54.589","2014-02-11","DougMcAdam","0","0","RT @BBCScotWeather: This was scene on the A83 at the Rest and Be Thankful, 10 mins ago (7:37am). #snow. Via @trafficscotland http://t.co/9i…","433147618148233216","","-1","-1","en","<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>","806463558","","f",
		"9829","2014-02-11 07:56:59.271","2014-02-11","domhnall_dods","0","0","RT @trafficscotland: Highlands: #A9 #Kessock Bridge reaching 45 minute delays Southbound.","433147638029221888","","-1","-1","en","<a href="http://seesmic.com/" rel="nofollow">Seesmic</a>","68935938","","f",
		"9835","2014-02-11 07:57:17.176","2014-02-11","AlecMacKinnon1","0","0","RT @BBCScotWeather: This was scene on the A83 at the Rest and Be Thankful, 10 mins ago (7:37am). #snow. Via @trafficscotland http://t.co/9i…","433147713077936128","","-1","-1","en","Web","348979225","","f",
		"9842","2014-02-11 07:57:21.58","2014-02-11","squawkbox","0","0","RT @BBCScotWeather: This was scene on the A83 at the Rest and Be Thankful, 10 mins ago (7:37am). #snow. Via @trafficscotland http://t.co/9i…","433147731562209280","","-1","-1","en","<a href="http://m.dabr.co.uk" rel="nofollow">Dabr</a>","12222522","","f",
		"9849","2014-02-11 07:57:30.853","2014-02-11","k_carra","0","0","RT @BBCScotWeather: This was scene on the A83 at the Rest and Be Thankful, 10 mins ago (7:37am). #snow. Via @trafficscotland http://t.co/9i…","433147770460188672","","-1","-1","en","Twitter for Android","939020911","","f",
		"9856","2014-02-11 07:57:37.204","2014-02-11","trafficscotland","0","0","RT @NWTrunkRoads: Take care on the #A83 at RaBT - we've currently got 4 spreaders working along that route... http://t.co/a1ckpKlggm","433147797073063936","","-1","-1","en","Web","20106985","","t",
		"9862","2014-02-11 07:57:44.522","2014-02-11","RachelLunn06","0","0","RT @trafficscotland: Here's the conditions on the #A83 at Rest and Be Thankful. I'm thinking we can make igloos here! #snow #scotland http:…","433147827775344640","","-1","-1","en","Twitter for iPhone","245786254","","f",
		"9870","2014-02-11 07:57:50.819","2014-02-11","JaeKay","0","0","RT @BBCScotWeather: This was scene on the A83 at the Rest and Be Thankful, 10 mins ago (7:37am). #snow. Via @trafficscotland http://t.co/9i…","433147854224637952","","-1","-1","en","Twitter for Android","7436202","","f",
		"9877","2014-02-11 07:57:52.754","2014-02-11","bryanjohnfoley","0","0","RT @trafficscotland: Here's the conditions on the #A83 at Rest and Be Thankful. I'm thinking we can make igloos here! #snow #scotland http:…","433147862328045568","","-1","-1","en","Twitter for iPhone","248415172","","f",
		"9885","2014-02-11 07:58:05.6","2014-02-11","RachelLunn06","0","0","RT @trafficscotland: ScottishBorders: Anyone want to come build a snowman? I reckon there's enough snow on the #A68 at #CarterBar. http://t…","433147916270993408","","-1","-1","en","Twitter for iPhone","245786254","","f",
		"9892","2014-02-11 07:58:10.183","2014-02-11","HappyGilmore14","0","0","RT @BBCScotWeather: This was scene on the A83 at the Rest and Be Thankful, 10 mins ago (7:37am). #snow. Via @trafficscotland http://t.co/9i…","433147926672867328","","-1","-1","en","Twitter for iPhone","53976444","","f",
		"9899","2014-02-11 07:58:10.192","2014-02-11","JG_McAlpine","0","0","RT @trafficscotland: Here's the conditions on the #A83 at Rest and Be Thankful. I'm thinking we can make igloos here! #snow #scotland http:…","433147935464120320","","-1","-1","en","Twitter for iPhone","387067000","","f",
		"9907","2014-02-11 07:58:24.623","2014-02-11","Jamjarim12","0","0","RT @trafficscotland: E.Ayrshire: Checking the #TrafficScotland cameras - parts of #M77 and #A77 looking pretty snowy too! Take it easy on t…","433147996004696064","","-1","-1","en","<a href="https://twitter.com/download/android" rel="nofollow">Twitter for  Android</a>","543424380","","f",
		"9914","2014-02-11 07:59:19.566","2014-02-11","JockMcDonnell","0","0","RT @BBCScotWeather: Snow falling on the A82 at Tyndrum, A83 Rest & Be Thankful and higher parts of the A9. Wintry too on the M74 at Beattoc…","433148226435547136","","-1","-1","en","Twitter for Android","851670936","","f",
		"9918","2014-02-11 07:59:19.696","2014-02-11","stevenaturner","0","0","RT @BBCScotWeather: This was scene on the A83 at the Rest and Be Thankful, 10 mins ago (7:37am). #snow. Via @trafficscotland http://t.co/9i…","433148227005997057","","-1","-1","en","Twitter for Android","21931012","","f",
		"9925","2014-02-11 07:59:23.204","2014-02-11","MairiMo","0","0","RT @trafficscotland: Here's the conditions on the #A83 at Rest and Be Thankful. I'm thinking we can make igloos here! #snow #scotland http:…","433148241295966208","","-1","-1","en","Twitter for Android","224371697","","f",
		"9935","2014-02-11 07:59:23.925","2014-02-11","roadscot","0","0","M8 J2 (Claylands) - M8 J1 (Hermiston Gait) - Queue: 2 lanes restricted Eastbound indefinitely http://t.co/Cf8Tlkr3ns","433148244512620545","","-1","-1","en","<a href="http://twitterfeed.com" rel="nofollow">twitterfeed</a>","86934802","","t",
		"9941","2014-02-11 07:59:24.091","2014-02-11","roadscot","0","0","M8 J25 - J24 Helen St - Queue: 3 lanes restricted Eastbound indefinitely http://t.co/oTY3FCS2FV","433148245225639936","","-1","-1","en","<a href="http://twitterfeed.com" rel="nofollow">twitterfeed</a>","86934802","","t",
		"9947","2014-02-11 07:59:24.335","2014-02-11","roadscot","0","0","M74 J1a Polmadie Rd North - Slip On - Queue: 1 lane restricted Northbound indefinitely http://t.co/C7yKrFGsCs","433148245867372544","","-1","-1","en","<a href="http://twitterfeed.com" rel="nofollow">twitterfeed</a>","86934802","","t",
		"9953","2014-02-11 07:59:24.382","2014-02-11","roadscot","0","0","M9 J1a (Kirkliston) - Queue: 2 lanes restricted Eastbound indefinitely http://t.co/M9cWS4gYaE","433148246509105152","","-1","-1","en","<a href="http://twitterfeed.com" rel="nofollow">twitterfeed</a>","86934802","","t",
		"9959","2014-02-11 07:59:24.557","2014-02-11","roadscot","0","0","M8 J2 Claylands (Between slips) - Queue: 2 lanes restricted Eastbound indefinitely http://t.co/szFYEnffe5","433148247201169409","","-1","-1","en","<a href="http://twitterfeed.com" rel="nofollow">twitterfeed</a>","86934802","","t",
		"9963","2014-02-11 07:59:41.324","2014-02-11","trafficscotland","0","0","Highlands: #A9 #Kessock Bridge - Southbound delays now reaching 50 minutes.","433148317581578240","","-1","-1","en","Web","20106985","","t",
		"9968","2014-02-11 07:59:41.504","2014-02-11","sarahburrows78","0","0","RT @trafficscotland: #Snowfall now across East Kilbride, East Ayrshire and South Lanarkshire. Drive carefully. #Scottishweather #Scottishtr…","433148318290821120","","-1","-1","en","Twitter for Android","37441002","","f",
		"9975","2014-02-11 07:59:44.317","2014-02-11","Jamjarim12","0","0","RT @BBCScotWeather: This was scene on the A83 at the Rest and Be Thankful, 10 mins ago (7:37am). #snow. Via @trafficscotland http://t.co/9i…","433148330236198912","","-1","-1","en","<a href="https://twitter.com/download/android" rel="nofollow">Twitter for  Android</a>","543424380","","f",
		"9982","2014-02-11 08:00:00.096","2014-02-11","Gumby_78","0","0","RT @trafficscotland: Highlands: #A87 #Cluanie Snooowwwwww!! Get the sledges out!!! http://t.co/xdMqDzljTj","433148396422316032","","-1","-1","en","Twitter for BlackBerry","246052855","","f",
		"9996","2014-02-11 08:00:31.043","2014-02-11","colinmitchell42","0","0","RT @trafficscotland: Here's the conditions on the #A83 at Rest and Be Thankful. I'm thinking we can make igloos here! #snow #scotland http:…","433148526009548800","","-1","-1","en","Twitter for Android","327284016","","f",
		"10004","2014-02-11 08:00:35.063","2014-02-11","Mhairi62","0","0","RT @trafficscotland: Here's the conditions on the #A83 at Rest and Be Thankful. I'm thinking we can make igloos here! #snow #scotland http:…","433148543097126912","","-1","-1","en","<a href="http://tapbots.com/tweetbot" rel="nofollow">Tweetbot for iOS</a>","447319805","","f",
		"10012","2014-02-11 08:00:38.761","2014-02-11","Jamjarim12","0","0","RT @trafficscotland: Here's the conditions on the #A83 at Rest and Be Thankful. I'm thinking we can make igloos here! #snow #scotland http:…","433148558523793408","","-1","-1","en","<a href="https://twitter.com/download/android" rel="nofollow">Twitter for  Android</a>","543424380","","f",
		"10020","2014-02-11 08:00:46.304","2014-02-11","LadyBevBev","0","0","RT @trafficscotland: Here's the conditions on the #A83 at Rest and Be Thankful. I'm thinking we can make igloos here! #snow #scotland http:…","433148590249508864","","-1","-1","en","Twitter for iPhone","167136512","","f",
		"10028","2014-02-11 08:00:49.446","2014-02-11","Amanda_morrison","0","0","RT @BBCScotWeather: This was scene on the A83 at the Rest and Be Thankful, 10 mins ago (7:37am). #snow. Via @trafficscotland http://t.co/9i…","433148603423817728","","-1","-1","en","Twitter for iPhone","47697411","","f",
		"10035","2014-02-11 08:01:00.403","2014-02-11","mancalledczar","0","0","RT @trafficscotland: Here's the conditions on the #A83 at Rest and Be Thankful. I'm thinking we can make igloos here! #snow #scotland http:…","433148649422729216","","-1","-1","en","Twitter for iPhone","1452459138","","f",
		"10043","2014-02-11 08:01:04.965","2014-02-11","stoneygran","0","0","RT @BBCScotWeather: This was scene on the A83 at the Rest and Be Thankful, 10 mins ago (7:37am). #snow. Via @trafficscotland http://t.co/9i…","433148668511014912","","-1","-1","en","<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>","243297600","","f",
		"10056","2014-02-11 08:01:39.672","2014-02-11","CarolynnSimpson","0","0","@ScotRail why are ur ticket machines always broken? No ticket seller will be on the train and then Waverley will be a nightmare #scotfail","433148814040768512","ScotRail","-1","61569136","en","Twitter for iPhone","415846876","","f",
		"10061","2014-02-11 08:01:54.368","2014-02-11","MairiMo","0","0","RT @trafficscotland: ScottishBorders: Anyone want to come build a snowman? I reckon there's enough snow on the #A68 at #CarterBar. http://t…","433148875751567360","","-1","-1","en","Twitter for Android","224371697","","f",
		"10068","2014-02-11 08:02:05.58","2014-02-11","trafficscotland","0","0","Have a look at the cameras in your area: #snowwatch #snow #forstythesnowman
http://t.co/rpKkQS81q3","433148922249236480","","-1","-1","en","Web","20106985","","t",
		"10075","2014-02-11 08:02:07.663","2014-02-11","Purple_Chris","0","0","RT @trafficscotland: Here's the conditions on the #A83 at Rest and Be Thankful. I'm thinking we can make igloos here! #snow #scotland http:…","433148931506462720","","-1","-1","en","Twitter for Android","39609243","","f",
		"10083","2014-02-11 08:02:13.272","2014-02-11","stoneygran","0","0","RT @trafficscotland: Here's the conditions on the #A83 at Rest and Be Thankful. I'm thinking we can make igloos here! #snow #scotland http:…","433148954747088896","","-1","-1","en","<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>","243297600","","f",
		"10091","2014-02-11 08:02:19.849","2014-02-11","Purple_Chris","0","0","RT @trafficscotland: Stirlingshire: #A82 at #Tyndrum looking snowy.","433148982354006016","","-1","-1","en","Twitter for Android","39609243","","f",
		"10101","2014-02-11 08:02:53.086","2014-02-11","OliviaThomsonDJ","0","0","RT @AberdeenCity: Five ways to spend Valentine's Day without a cliché in sight http://t.co/KPm9um7SsM","433149122062082048","","-1","-1","en","<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>","20818747","","f",
		"10110","2014-02-11 08:03:37.248","2014-02-11","itmustveshifted","0","0","RT @BBCScotWeather: This was scene on the A83 at the Rest and Be Thankful, 10 mins ago (7:37am). #snow. Via @trafficscotland http://t.co/9i…","433149306561105920","","-1","-1","en","Twitter for iPhone","935161183","","f",
		"10121","2014-02-11 08:04:32.178","2014-02-11","NairneCat","0","0","RT @trafficscotland: Highlands: #A87 #Cluanie Snooowwwwww!! Get the sledges out!!! http://t.co/xdMqDzljTj","433149537663057920","","-1","-1","en","Twitter for iPhone","1296508974","","f",
		"10128","2014-02-11 08:04:44.96","2014-02-11","Lugs_1","0","0","RT @trafficscotland: Here's the conditions on the #A83 at Rest and Be Thankful. I'm thinking we can make igloos here! #snow #scotland http:…","433149591173996544","","-1","-1","en","Twitter for iPhone","49714609","","f",
		"10140","2014-02-11 08:05:30.667","2014-02-11","BEAR_Scotland","0","0","RT @trafficscotland: I passed 2 @BEAR_Scotland gritters on my travels this morning... Did you spot any out and about? http://t.co/vAvRjOTvVp","433149782756831233","","-1","-1","en","Twitter for iPhone","304438350","","t",
		"10146","2014-02-11 08:05:38.733","2014-02-11","Loreburne","0","0","RT @trafficscotland: Dumfries&Galloway: Horizontal rain on the #A76. Take it easy and drive to the road conditions. http://t.co/MralQa77uh","433149816701734912","","-1","-1","en","<a href="http://backtoblaq.com" rel="nofollow">Blaq for BlackBerry® 10</a>","21098156","","f",
		"10097","2014-02-11 08:02:46.841","2014-02-11","craigie69","0","0","@trafficscotland and it's still there with what looks like a snow plough behind!!","433149095365324800","trafficscotland","433146551834144768","20106985","en","Twitter for Android","472432822","9619","f",
		"10106","2014-02-11 08:03:22.329","2014-02-11","EEM38","0","0","@trafficscotland scariest road in Scotland","433149244514775040","trafficscotland","433146551834144768","20106985","en","Twitter for Android","503536764","9619","f",
		"10117","2014-02-11 08:04:31.198","2014-02-11","trafficscotland","0","0","@craigie69 Hmm.. I'm going to wait until the next still comes in, think the timings might be out... Claire.","433149533304799232","craigie69","433149095365324800","472432822","en","Web","20106985","9619","t",
		"10136","2014-02-11 08:05:07.427","2014-02-11","BrianTonner1","0","0","@ScotRail  could you fill up the ink in the ticket machine at jordanhill please. Blank tickets all round!","433149685235474432","ScotRail","433133563379470336","61569136","en","Twitter for iPhone","581201876","8989","f",
		"10152","2014-02-11 08:05:47.55","2014-02-11","CjjJohnstone","0","0","RT @trafficscotland: Here's the conditions on the #A83 at Rest and Be Thankful. I'm thinking we can make igloos here! #snow #scotland http:…","433149853733249024","","-1","-1","en","Twitter for Android","1286759042","","f",
		"10160","2014-02-11 08:05:47.793","2014-02-11","CjjJohnstone","0","0","RT @trafficscotland: ScottishBorders: Anyone want to come build a snowman? I reckon there's enough snow on the #A68 at #CarterBar. http://t…","433149854823755777","","-1","-1","en","Twitter for Android","1286759042","","f",
		"10167","2014-02-11 08:06:09.937","2014-02-11","firestonesusie","0","0","RT @trafficscotland: Stirling: #A85 not looking great either... Stay safe. #scottishweather
Here's the view at Glen Ogle: http://t.co/Mr4bd…","433149883827363840","","-1","-1","en","Twitter for Android","37649484","","f",
		"10174","2014-02-11 08:06:09.954","2014-02-11","tynesidetartans","0","0","RT @trafficscotland: Here's the conditions on the #A83 at Rest and Be Thankful. I'm thinking we can make igloos here! #snow #scotland http:…","433149947719208960","","-1","-1","en","Twitter for Android","563650532","","f",
		"10182","2014-02-11 08:07:05.527","2014-02-11","ptrjhntrrnt","0","0","RT @trafficscotland: Here's the conditions on the #A83 at Rest and Be Thankful. I'm thinking we can make igloos here! #snow #scotland http:…","433150180842811392","","-1","-1","en","Twitter for iPhone","69529236","","f",
		"10190","2014-02-11 08:07:29.427","2014-02-11","WeeRascal","0","0","RT @trafficscotland: Have a look at the cameras in your area: #snowwatch #snow #forstythesnowman
http://t.co/rpKkQS81q3","433150280906313728","","-1","-1","en","<a href="http://tapbots.com/tweetbot" rel="nofollow">Tweetbot for iOS</a>","19349934","","f",
		"10198","2014-02-11 08:07:47.364","2014-02-11","firestonesusie","0","0","RT @trafficscotland: ScottishBorders: Anyone want to come build a snowman? I reckon there's enough snow on the #A68 at #CarterBar. http://t…","433150356370251777","","-1","-1","en","Twitter for Android","37649484","","f",
		"10205","2014-02-11 08:07:50.943","2014-02-11","cowdenduff","0","0","RT @BBCScotWeather: This was scene on the A83 at the Rest and Be Thankful, 10 mins ago (7:37am). #snow. Via @trafficscotland http://t.co/9i…","433150371230679040","","-1","-1","en","<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>","218235397","","f",
		"10212","2014-02-11 08:08:01.523","2014-02-11","Marplesmarbles","0","0","RT @trafficscotland: Here's the conditions on the #A83 at Rest and Be Thankful. I'm thinking we can make igloos here! #snow #scotland http:…","433150415698661376","","-1","-1","en","Twitter for iPhone","64450084","","f",
		"10220","2014-02-11 08:08:01.6","2014-02-11","thisislander","0","0","RT @BBCScotWeather: This was scene on the A83 at the Rest and Be Thankful, 10 mins ago (7:37am). #snow. Via @trafficscotland http://t.co/9i…","433150416050999296","","-1","-1","en","<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>","480279275","","f",
		"10232","2014-02-11 08:09:07.806","2014-02-11","trafficscotland","0","0","For all the latest regional and national travel Stuart has the details on #TSRadio. Call 08000281414 or listen here:
http://t.co/Cv9420IHcx","433150693306671104","","-1","-1","en","Web","20106985","","t",
		"10237","2014-02-11 08:10:31.463","2014-02-11","edintravel","0","0","Maybury Road - very slow traffic northbound due to an accident just before Barnton Junction. Take care on approach #edintravel","433151043925725184","","-1","-1","en","<a href="http://www.hootsuite.com" rel="nofollow">HootSuite</a>","141165868","","t",
		"10247","2014-02-11 08:11:04.564","2014-02-11","trafficscotland","0","0","RT @edintravel: Maybury Road - very slow traffic northbound due to an accident just before Barnton Junction. Take care on approach #edintra…","433151183470223360","","-1","-1","en","Web","20106985","","t",
		"10258","2014-02-11 08:12:48.275","2014-02-11","LesleyWhitaker2","0","0","RT @BBCScotWeather: This was scene on the A83 at the Rest and Be Thankful, 10 mins ago (7:37am). #snow. Via @trafficscotland http://t.co/9i…","433151618402762752","","-1","-1","en","Twitter for iPhone","610615405","","f",
		"10273","2014-02-11 08:13:45.297","2014-02-11","HannahMcITV","0","0","RT @trafficscotland: ScottishBorders: Anyone want to come build a snowman? I reckon there's enough snow on the #A68 at #CarterBar. http://t…","433151857046081536","","-1","-1","en","Twitter for iPhone","40842474","","f",
		"10280","2014-02-11 08:13:53.866","2014-02-11","FeeGM8","0","0","@trafficscotland conditions on A72 this morning outside Galasheils http://t.co/4cnAPmJgqT","433151892936749056","trafficscotland","-1","20106985","en","Twitter for iPhone","203891273","","f",
		"10285","2014-02-11 08:14:05.74","2014-02-11","xfionat","0","0","RT @trafficscotland: Have a look at the cameras in your area: #snowwatch #snow #forstythesnowman
http://t.co/rpKkQS81q3","433151943306121216","","-1","-1","en","Twitter for BlackBerry","387889887","","f",
		"10293","2014-02-11 08:14:11.991","2014-02-11","trafficscotland","0","0","RT @NWTrunkRoads: Difficult driving conditions on the A9 Drumochter, A82 Tyndrum, A83 Rest and be Thankful, A85 Glen Ogle and A87 Glenshiel…","433151969558282240","","-1","-1","de","Web","20106985","","t",
		"10297","2014-02-11 08:14:35.437","2014-02-11","Rainbow_Int","0","0","RT @trafficscotland: Highlands: #A9 #Kessock Bridge - Southbound delays now reaching 50 minutes.","433152067868573697","","-1","-1","en","Twitter for iPhone","40345439","","f",
		"10303","2014-02-11 08:15:08.759","2014-02-11","BBCScotWeather","0","0","This was the A9 at Drumochter just after 8am this morning. Some #snow but the road looks clear. Via @trafficscotland http://t.co/EE5iUrV6LO","433152206468939776","","-1","-1","en","Web","300266772","","t",
		"10313","2014-02-11 08:15:35.497","2014-02-11","Rainbow_Int","0","0","RT @BBCScotWeather: This was scene on the A83 at the Rest and Be Thankful, 10 mins ago (7:37am). #snow. Via @trafficscotland http://t.co/9i…","433152319757516800","","-1","-1","en","Twitter for iPhone","40345439","","f",
		"10320","2014-02-11 08:15:55.44","2014-02-11","Rainbow_Int","0","0","RT @trafficscotland: Here's the conditions on the #A83 at Rest and Be Thankful. I'm thinking we can make igloos here! #snow #scotland http:…","433152403488378880","","-1","-1","en","Twitter for iPhone","40345439","","f",
		"10252","2014-02-11 08:11:48.755","2014-02-11","trafficscotland","0","0","@lillype @BBCScotWeather @lomondtrossachs Still beautiful... just possibly not the most accessible place today...! Claire :)","433151368488960000","lillype","433151113400156160","59509564","en","Web","20106985","9570","t",
		"10265","2014-02-11 08:13:12.745","2014-02-11","Zesty13","0","0","@trafficscotland driving to Kilmarnock what is the M77 like with the snow? No snow tyres on","433151720911544320","trafficscotland","433150693306671104","20106985","en","Twitter for iPhone","117110496","10232","f",
		"10269","2014-02-11 08:13:38.253","2014-02-11","BBCScotWeather","0","0","@trafficscotland Love an action shot! haha Chris.","433151828000137217","trafficscotland","433146743387987968","20106985","en","Web","300266772","9570","t",
		"10309","2014-02-11 08:15:21.644","2014-02-11","trafficscotland","0","0","@FeeGM8 Wow! We have no snow here :( Claire.","433152261527572480","FeeGM8","433151892936749056","203891273","en","Web","20106985","10280","t",
		"10333","2014-02-11 08:16:03.209","2014-02-11","davidjackson84","0","0","RT @trafficscotland: Here's the conditions on the #A83 at Rest and Be Thankful. I'm thinking we can make igloos here! #snow #scotland http:…","433152436120084480","","-1","-1","en","Twitter for iPhone","220525210","","f",
		"10341","2014-02-11 08:16:09.061","2014-02-11","BBCScotWeather","0","0","This was the A82 at Tyndrum just after 8am this morning. Some fresh #snow here too. Via @trafficscotland http://t.co/6Vg84y18uB","433152459100278784","","-1","-1","en","Web","300266772","","t",
		"10347","2014-02-11 08:16:13.972","2014-02-11","lucyfur46","0","0","RT @trafficscotland: Stirlingshire: #A82 at #Tyndrum looking snowy.","433152480529354752","","-1","-1","en","Twitter for Android","232940382","","f",
		"10353","2014-02-11 08:16:17.175","2014-02-11","eddie_72_99","0","0","RT @BBCScotWeather: This was the A9 at Drumochter just after 8am this morning. Some #snow but the road looks clear. Via @trafficscotland ht…","433152494467035136","","-1","-1","en","Twitter for Android","21813188","","f",
		"10360","2014-02-11 08:16:17.379","2014-02-11","junglejimtim","0","0","RT @trafficscotland: ScottishBorders: #A72 at Galasheils looking like this: http://t.co/iQVlRMiFUt","433152495503036416","","-1","-1","en","Twitter for Android","558865007","","f",
		"10370","2014-02-11 08:16:45.021","2014-02-11","prb1967","0","0","RT @trafficscotland: Dumfries&Galloway: Horizontal rain on the #A76. Take it easy and drive to the road conditions. http://t.co/MralQa77uh","433152611433578496","","-1","-1","en","Twitter for Android","1155585060","","f",
		"10376","2014-02-11 08:16:45.996","2014-02-11","gsvalentine","0","0","RT @BBCScotWeather: This was scene on the A83 at the Rest and Be Thankful, 10 mins ago (7:37am). #snow. Via @trafficscotland http://t.co/9i…","433152615246225408","","-1","-1","en","Twitter for Android","36192464","","f",
		"10383","2014-02-11 08:16:54.793","2014-02-11","trafficscotland","0","0","RT @BBCScotWeather: This was the A82 at Tyndrum just after 8am this morning. Some fresh #snow here too. Via @trafficscotland http://t.co/6V…","433152652399362048","","-1","-1","en","Web","20106985","","t",
		"10390","2014-02-11 08:17:01.563","2014-02-11","nicolle_fraser","0","0","RT @BBCScotWeather: This was the A9 at Drumochter just after 8am this morning. Some #snow but the road looks clear. Via @trafficscotland ht…","433152680861904896","","-1","-1","en","Twitter for BlackBerry","506641447","","f",
		"10397","2014-02-11 08:17:10.361","2014-02-11","weeclairemcg","0","0","RT @edintravel: Maybury Road - very slow traffic northbound due to an accident just before Barnton Junction. Take care on approach #edintra…","433152717763403776","","-1","-1","en","Twitter for iPhone","366472314","","f",
		"10406","2014-02-11 08:17:20.796","2014-02-11","trafficscotland","0","0","RT @NWTrunkRoads: BEAR @NWTrunkRoads has 42 winter service vehicles out spreading salt and ploughing snow.They'll continue to operate throu…","433152761497415680","","-1","-1","en","Web","20106985","","t",
		"10411","2014-02-11 08:18:28.989","2014-02-11","blossompixie87","0","0","@FirstinGlasgow can you put on more 60s in the morning so they don't pass by because they're full :(","433153047486005248","FirstinGlasgow","-1","110667154","en","Twitter for Android","452527275","","f",
		"10415","2014-02-11 08:18:29.94","2014-02-11","Rainbo1977","0","0","RT @trafficscotland: Here's the conditions on the #A83 at Rest and Be Thankful. I'm thinking we can make igloos here! #snow #scotland http:…","433153051458031616","","-1","-1","en","Twitter for Android","42984417","","f",
		"10423","2014-02-11 08:19:03.048","2014-02-11","trafficscotland","0","0","Highlands: #A82 at Altnafeadh - some fresh snow lying around.. http://t.co/5hk1OXJLEx","433153188779130880","","-1","-1","en","Web","20106985","","t",
		"10433","2014-02-11 08:19:38.034","2014-02-11","writing_for_u","0","0","RT @trafficscotland: Dumfries&Galloway: Horizontal rain on the #A76. Take it easy and drive to the road conditions. http://t.co/MralQa77uh","433153337081753600","","-1","-1","en","Web","1875494149","","f",
		"10439","2014-02-11 08:19:38.768","2014-02-11","trafficscotland","0","0","#A77 NB Dutch House Roundabout - 10 min delays through the roadworks.","433153340038320128","","-1","-1","en","Web","20106985","","t",
		"10443","2014-02-11 08:19:41.228","2014-02-11","blossompixie87","0","0","RT @trafficscotland: ScottishBorders: #A72 at Galasheils looking like this: http://t.co/iQVlRMiFUt","433153350440607744","","-1","-1","en","Twitter for Android","452527275","","f",
		"10449","2014-02-11 08:19:46.365","2014-02-11","nicolle_fraser","0","0","RT @BBCScotWeather: This was the A82 at Tyndrum just after 8am this morning. Some fresh #snow here too. Via @trafficscotland http://t.co/6V…","433153372053852160","","-1","-1","en","Twitter for BlackBerry","506641447","","f",
		"10456","2014-02-11 08:19:48.57","2014-02-11","edintravel","0","0","On the cameras, traffic looks slow on Calder Road, Glasgow Road, Burdiehouse Road, St John's Road & Queensferry Road #edintravel","433153381327437824","","-1","-1","en","<a href="http://www.hootsuite.com" rel="nofollow">HootSuite</a>","141165868","","t",
		"10460","2014-02-11 08:20:05.765","2014-02-11","Fortwilliamno1","0","0","RT @trafficscotland: Highlands: #A82 at Altnafeadh - some fresh snow lying around.. http://t.co/5hk1OXJLEx","433153453448527872","","-1","-1","en","<a href="https://mobile.twitter.com" rel="nofollow">Mobile Web (M5)</a>","83185093","","f",
